Time (sec),Vehicle speed (MPH),Fuel rate (l/hr),Total CO2 (kg), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Engine coolant temperature (°C),Engine coolant temperature 1 (°C),Acceleration (m/s²),Engine Torque (kg•m),Max Speed (MPH),Total Trip CO2 (kg),Instant CO2 rate (g/km),CO2 flow (g/s), Accel X (m/s²), Accel Y (m/s²), Accel Z (m/s²), Roll (deg), Pitch (deg),Magnetometer X (µT), Magnetometer Y (µT), Magnetometer Z (µT),Calculated load value (%), Intake manifold absolute pressure (bar), Engine RPM (RPM), Intake air temperature (°C), Ambient air temperature (°C), Absolute throttle position B (%), Accelerator pedal position D (%), Accelerator pedal position E (%), Intake manifold absolute pressure (bar), Mass air flow rate (g/s), Boost (bar),Engine Power (kW),Average Trip CO2 Rate (g/km),Altitude (m),Instant fuel economy (l/100 km),Total fuel economy (l/100 km), Time since engine start (sec), Number of warm-ups since DTCs cleared, Distance traveled since DTCs cleared (km), Barometric pressure (bar),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 1),O2 sensor current wide range (Bank 1  Sensor 1) (mA),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 2),O2 sensor current wide range (Bank 1  Sensor 2) (mA),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 3),O2 sensor current wide range (Bank 1  Sensor 3) (mA),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 4),O2 sensor current wide range (Bank 1  Sensor 4) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 1),O2 sensor current wide range (Bank 2  Sensor 1) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 2),O2 sensor current wide range (Bank 2  Sensor 2) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 3),O2 sensor current wide range (Bank 2  Sensor 3) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 4),O2 sensor current wide range (Bank 2  Sensor 4) (mA), Control module voltage (V), Absolute throttle position C (%), Mass air flow sensor B (g/s), Relative throttle B position (%), Commanded boost pressure A (bar), Boost pressure sensor A (bar), Commanded boost pressure B (bar), Boost pressure sensor B (bar), Boost pressure A control status, Boost pressure B control status,Charge air cooler temperature bank 1  sensor 1 (°C),Charge air cooler temperature bank 1  sensor 2 (°C), Manifold surface temperature (°C), Intake manifold absolute pressure A (bar), Intake manifold absolute pressure B (bar),Total run time with EI-AECD #11 Timer 1 active (sec),Total run time with EI-AECD #11 Timer 2 active (sec),Total run time with EI-AECD #12 Timer 1 active (sec),Total run time with EI-AECD #12 Timer 2 active (sec), Diesel aftertreatment status,O2 sensor concentration bank 1 sensor 1 (%),O2 sensor concentration bank 1 sensor 2 (%),O2 sensor concentration bank 2 sensor 1 (%),O2 sensor concentration bank 2 sensor 2 (%), Absolute throttle position G (%),Target SCR Catalyst NH3 Storage A (g/L),Actual/Modelled SCR Catalyst NH3 Storage A (g/L),Target SCR Catalyst NH3 Storage B (g/L),Actual/Modelled SCR Catalyst NH3 Storage B (g/L), Hydrocarbon Doser Flow Rate (g/min), Hydrocarbon Doser Injector Duty Cycle (%),O2 sensor concentration bank 1 sensor 3 (%),O2 sensor concentration bank 1 sensor 4 (%),O2 sensor concentration bank 2 sensor 3 (%),O2 sensor concentration bank 2 sensor 4 (%),O2 sensor lambda bank 1 sensor 3,O2 sensor lambda bank 1 sensor 4,O2 sensor lambda bank 2 sensor 3,O2 sensor lambda bank 2 sensor 4, Engine Fuel Rate (g/s), Vehicle Fuel Rate (g/s), Engine Exhaust Flow Rate (g/s),Fuel System A Use Percentage Bank 1 (%),Fuel System A Use Percentage Bank 2 (%), Cylinder Fuel Rate, Transmission Actual Gear Status, Transmission Actual Gear Ratio, Vehicle Odometer Reading (km), Motorcycle ABS Disable Switch State, Maximum Current Vehicle Speed Limit (MPH), Alternative Fuel Tank Pressure (bar), Alternative Fuel Tank Temperature (°C),Crankcase Pressure Sensor (inH2O),Fuel System Status Bank 1,Fuel System Status Bank 2,Short Term Fuel Trim Bank 1 (%),Long Term Fuel Trim Bank 1 (%),Short Term Fuel Trim Bank 2 (%),Long Term Fuel Trim Bank 2 (%),O2 Sensor Concentration Bank 1 Sensor 5 (%),O2 Sensor Concentration Bank 1 Sensor 6 (%),O2 Sensor Concentration Bank 2 Sensor 5 (%),O2 Sensor Concentration Bank 2 Sensor 6 (%),O2 Sensor Lambda Bank 1 Sensor 5,O2 Sensor Lambda Bank 1 Sensor 6,O2 Sensor Lambda Bank 2 Sensor 5,O2 Sensor Lambda Bank 2 Sensor 6, Input voltage read by the scan tool (V), Acceleration (Avg) (m/s²), A/F Commanded, A/F Actual,Trip Distance (km), Trip Fuel (gal),Trip Fuel Economy (l/100 km),Trip Duration (min), Idling Count, Seconds Idling (sec)
0.000,0,0,0,7.249863,18.71809,0.9056854,0,0,0,0,0,0,0,0,0.5175782,-0.8525741,1.642053,3.070497,-71.44958,-6.983017,-40.36132,-19.0007,0,0,0,0,0,0,0,0,0,0,0,0,0,342.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,0,0,0,32.42026,56.88448,7.236511,0,0,0,0,0,0,0,0,0.8547403,0.3145569,0.4146881,7.80247,-75.76187,-12.18935,-34.60158,-22.27512,0,0,0,0,0,0,0,0,0,0,0,0,0,342.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.000,0,0,0,75.26199,26.2392,-10.2252,0,0,0,0,0,0,0,0,0.7204547,-1.022313,2.51971,6.379097,-87.2111,-11.19814,-26.67493,-28.12077,0,0,0,0,0,0,0,0,0,0,0,0,0,342.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.000,0,0,0,0.3281097,3.500534,-1.073013,77,78,-0.1239013,2.057974,0,0,0,0,-1.016093,0.9501218,0.07869779,-7.292193,-66.19514,-3.788048,-38.79006,-14.79028,28.62745,0.98,751,35,19,0,14.90196,14.90196,0,9.477127,-0.02,0,0,342.8,0,5.473001,232,73,4221,0.97,2.360456,2.132813,3.2696,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,0,0,0,0,0,0,0,0,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,-0.2159413,0,34.22661,0,0,0,0,1,9E-06
4.000,0,0,0,13.75452,6.072296,-8.014267,77,78,-0.1239013,2.057974,0,0,0,0,-1.014436,0.657312,-0.1622613,-12.71265,-62.9348,-0.8342972,-39.81245,-12.6745,28.62745,0.98,751,35,19,0,14.90196,14.90196,0,9.477127,-0.02,0,0,342.8,0,5.473001,232,73,4221,0.97,2.360456,2.132813,3.2696,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,0,0,0,0,0,0,0,0,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,-0.2159413,0,34.22661,0,0,0,0,1,9E-06
5.000,0,0.5421219,15.14053,13.36104,-23.52658,12.42406,77,78,9.15934E-16,2.17396,0,0.00131018,0,0.4049758,-1.342612,0.447719,0.5966714,-11.61895,-62.79223,-0.232338,-39.24329,-13.2641,29.80392,0.98,752.5,35,19,0,14.90196,14.90196,0.7032762,9.033811,0.01,1.634342,0,342.8,0,5.473474,232,73,4221,0.97,2.370216,2.140625,3.282776,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,0,0,0,0,0,0,0,0,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,-0.2782087,0,34.36813,0,0.0001287014,0,0.08758483,1,1.761383
6.003,0,0.5421219,15.14053,-2.320023,6.990082,2.487808,77,78,9.15934E-16,2.17396,0,0.00131018,0,0.4049758,-0.1814933,0.4011113,-0.1323337,-6.672313,-59.79994,-10.37374,-39.50053,-5.868195,29.80392,0.98,752.5,35,19,0,14.90196,14.90196,0.7032762,9.033811,0.01,1.634342,0,342.8,0,5.473474,232,73,4221,0.97,2.370216,2.140625,3.282776,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,0,0,0,0,0,0,0,0,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,-0.2782087,0,34.36813,0,0.0001287014,0,0.08758483,1,1.761383
7.005,0,0.5713796,15.14129,0.3925323,-0.08189392,-1.680344,77,78,9.15934E-16,2.295862,0,0.002068575,0,0.4268319,-0.4776048,0.1999909,-0.245148,-8.805738,-61.45356,-7.550682,-40.001,-8.822311,29.01961,0.98,751,35,19,0,14.90196,14.90196,0.7105529,9.015803,0.01,1.722546,0,342.8,0,5.473748,232,73,4221,0.97,2.341424,2.109375,3.175416,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,0,0,0,0,0,0,0,0,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-0.250189,0,33.95065,0,0.0002031999,0,0.1177766,1,3.572894
8.008,0,0.5631383,15.14204,3.384216,0.5048828,-5.230423,77,78,9.15934E-16,2.267276,0,0.00282587,0,0.4206755,-0.2555965,0.02269945,0.2393686,-9.496618,-61.00623,-6.991531,-39.88387,-8.611298,29.41176,0.98,749.5,35,19,0,14.90196,14.90196,0.7206679,8.997795,0.01,1.697701,0,342.8,0,5.474022,232,73,4221,0.97,2.308728,2.089844,3.143696,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,0,0,0,0,0,0,0,0,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-0.2634249,0,33.47655,0,0.0002775904,0,0.1479461,1,5.383036
9.010,0,0.5631383,15.14204,-28.56976,-43.13792,13.28426,77,78,9.15934E-16,2.267276,0,0.00282587,0,0.4206755,-0.6022139,0.3509772,-0.4455955,-15.80465,-55.13,-3.796341,-40.56762,-6.194641,29.41176,0.98,749.5,35,19,0,14.90196,14.90196,0.7206679,8.997795,0.01,1.697701,0,342.8,0,5.474022,232,73,4221,0.97,2.308728,2.089844,3.143696,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,0,0,0,0,0,0,0,0,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-0.2634249,0,33.47655,0,0.0002775904,0,0.1479461,1,5.383036
10.013,0,0.5612789,15.1428,-2.357574,5.054672,-2.289688,77,78,9.15934E-16,2.25979,0,0.003584169,0,0.4192864,0.9634307,-0.4436003,0.329899,-1.4653,-66.08736,-13.19861,-38.28937,-9.575653,29.41176,0.98,749.5,35,19,0,14.90196,14.90196,0.7101295,8.997795,0.01,1.692095,0,342.8,0,5.474296,232,73,4221,0.97,2.294576,2.078125,3.192984,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,0,0,0,0,0,0,0,0,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-0.2634249,0,33.27135,0,0.0003520795,0,0.1833684,1,7.508399
11.015,0,0.5612789,15.1428,-2.175369,-0.1533813,0.971283,77,78,9.15934E-16,2.25979,0,0.003584169,0,0.4192864,-0.1228923,0.05535433,-0.1569535,-4.723274,-64.0042,-10.65398,-38.83518,-9.443283,29.41176,0.98,749.5,35,19,0,14.90196,14.90196,0.7101295,8.997795,0.01,1.692095,0,342.8,0,5.474296,232,73,4221,0.97,2.294576,2.078125,3.192984,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,0,0,0,0,0,0,0,0,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-0.2634249,0,33.27135,0,0.0003520795,0,0.1833684,1,7.508399
12.017,0,0.5586963,15.14369,0.2653656,1.775253,-2.117722,77,78,9.15934E-16,2.246395,0,0.004470387,0,0.4173572,-0.2090047,0.1401888,-0.03804928,-6.006465,-62.96213,-10.03641,-38.70902,-8.766617,29.41176,0.98,750.5,35,19,0,14.90196,14.90196,0.706862,9.009801,0.01,1.684309,0,342.8,0,5.474617,232,73,4221,0.97,2.30336,2.085938,3.175416,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,0,0,0,0,0,0,0,0,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-0.2493234,0,33.39872,0,0.0004391343,0,0.2129056,1,9.280626
13.019,0,0.5586963,15.14369,4.554825,-2.381607,0.2050323,77,78,9.15934E-16,2.246395,0,0.004470387,0,0.4173572,-0.3436007,0.395988,0.3833943,-7.942791,-61.76031,-8.837509,-39.14404,-8.1185,29.41176,0.98,750.5,35,19,0,14.90196,14.90196,0.706862,9.009801,0.01,1.684309,0,342.8,0,5.474617,232,73,4221,0.97,2.30336,2.085938,3.175416,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,0,0,0,0,0,0,0,0,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-0.2493234,0,33.39872,0,0.0004391343,0,0.2129056,1,9.280626
14.021,0,0.566444,15.14444,2.521973,-5.343307,-1.071457,77,78,9.15934E-16,2.279065,0,0.0052201,0,0.4231449,-0.08986352,0.07275608,0.1315541,-6.158071,-62.85319,-9.328339,-38.9236,-8.74057,29.01961,0.98,750,35,19,0,14.90196,14.90196,0.7157095,9.003798,0.01,1.707666,0,342.8,0,5.474887,232,73,4221,0.97,2.32044,2.097656,3.253984,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,0,0,0,0,0,0,0,0,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-0.1690817,0,33.64638,0,0.0005127799,0,0.2441241,1,11.15374
15.023,0,0.566444,15.14444,-7.080963,4.974335,0.2367859,77,78,9.15934E-16,2.279065,0,0.0052201,0,0.4231449,0.6251767,-0.2263387,0.3299489,5.233113,-65.71944,-15.81202,-37.48585,-5.943939,29.01961,0.98,750,35,19,0,14.90196,14.90196,0.7157095,9.003798,0.01,1.707666,0,342.8,0,5.474887,232,73,4221,0.97,2.32044,2.097656,3.253984,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,0,0,0,0,0,0,0,0,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-0.1690817,0,33.64638,0,0.0005127799,0,0.2441241,1,11.15374
16.025,0,0.5537952,15.14521,23.33585,36.68355,-22.02121,77,78,9.15934E-16,2.222247,0,0.00598879,0,0.4136959,-0.6671109,0.90164,-2.119652,7.785819,-53.28098,-31.97422,-22.95654,7.932327,29.01961,0.98,752,35,19,0,14.90196,14.90196,0.7096561,9.027808,0.01,1.669534,0,342.8,0,5.475165,232,73,4221,0.97,2.09596,1.941406,2.184288,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,0,0,0,0,0,0,0,0,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-0.1030773,0,30.39142,0,0.0005882898,0,0.273638,1,12.9246
17.026,0,0.5537952,15.14521,-51.19006,-45.5526,-59.0278,77,78,9.15934E-16,2.222247,0,0.00598879,0,0.4136959,1.398946,0.5679196,0.3866186,6.115327,-56.55321,-33.7094,-25.66379,7.246185,29.01961,0.98,752,35,19,0,14.90196,14.90196,0.7096561,9.027808,0.01,1.669534,0,342.8,0,5.475165,232,73,4221,0.97,2.09596,1.941406,2.184288,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,0,0,0,0,0,0,0,0,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-0.1030773,0,30.39142,0,0.0005882898,0,0.273638,1,12.9246
18.028,0,0.7423573,15.14619,22.78035,20.40344,-11.81827,77,78,9.15934E-16,2.285851,0,0.006970487,0,0.5545556,1.110534,-0.3798786,1.169683,8.507909,-60.11113,-38.8196,-24.79486,10.4175,47.05882,1.01,980,36,19,0,14.90196,14.90196,0.9487574,12.12511,0.04,2.237995,0,342.8,0,5.47552,232,73,4221,0.97,1.841224,1.675781,2.161352,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,0,0,0,0,0,0,0,0,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-0.02478026,0,26.69775,0,0.0006847237,0,0.3094023,1,15.07042
19.029,0,0.7423573,15.14619,6.782318,16.44072,-3.68959,77,78,9.15934E-16,2.285851,0,0.006970487,0,0.5545556,0.4538091,-0.01820519,-0.3526015,5.48106,-56.34004,-38.30838,-23.10178,9.368637,47.05882,1.01,980,36,19,0,14.90196,14.90196,0.9487574,12.12511,0.04,2.237995,0,342.8,0,5.47552,232,73,4221,0.97,1.841224,1.675781,2.161352,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,0,0,0,0,0,0,0,0,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-0.02478026,0,26.69775,0,0.0006847237,0,0.3094023,1,15.07042
20.030,2.485485,1.031651,15.14787,-48.49313,-27.77054,-5.170319,77,78,0.255736,3.116222,2.485485,0.008652979,693.5975,0.7706639,1.964642,0.4941291,-1.382195,8.301622,-52.89726,-43.13773,-11.87239,9.415985,23.52941,1.01,999,36,19,0,14.90196,14.90196,0.625928,12.32021,0.04,3.110133,3584.863,342.8,25.79126,5.476,232,73,4221,0.97,2.43512,2.195313,2.884568,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,0,0,0,0,0,0,0,0,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.0511472,0,35.30924,0.002413755,0.0008499979,133.3023,0.3392079,1,16.85879
21.031,2.485485,1.031651,15.14787,-4.147888,19.8519,0.2528839,77,78,0.255736,3.116222,2.485485,0.008652979,693.5975,0.7706639,-0.578781,0.2563794,-0.1887974,4.441622,-53.39349,-44.80241,-8.52058,4.064667,23.52941,1.01,999,36,19,0,14.90196,14.90196,0.625928,12.32021,0.04,3.110133,3584.863,342.8,25.79126,5.476,232,73,4221,0.97,2.43512,2.195313,2.884568,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,0,0,0,0,0,0,0,0,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.0511472,0,35.30924,0.002413755,0.0008499979,133.3023,0.3392079,1,16.85879
22.032,3.106856,0.4896555,15.14852,-31.71967,-29.84576,10.27008,77,78,0.3340745,1.507737,3.106856,0.009301079,263.3633,0.3657824,0.5054433,0.3185875,-0.5759265,13.07168,-52.74273,-38.48972,13.54084,-2.017487,27.84314,1,980,36,19,0,14.90196,14.90196,0.5828714,11.96623,0.03,1.476171,1907.46,342.8,9.793103,5.476103,252,73,4221,0.97,2.558096,2.265625,2.664968,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,62,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0.06681491,0,37.09239,0.004876161,0.000913662,70.92844,0.3770416,1,19.12878
23.036,3.106856,0.4896555,15.14852,10.96356,-31.07933,16.87332,77,78,0.3340745,1.507737,3.106856,0.009301079,263.3633,0.3657824,-1.584358,0.8850717,-1.098985,8.404947,-48.2998,-36.45576,16.91355,-20.10841,27.84314,1,980,36,19,0,14.90196,14.90196,0.5828714,11.96623,0.03,1.476171,1907.46,342.8,9.793103,5.476103,252,73,4221,0.97,2.558096,2.265625,2.664968,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,62,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0.06681491,0,37.09239,0.004876161,0.000913662,70.92844,0.3770416,1,19.12878
24.035,2.485485,0.8239092,15.14992,43.53096,64.89064,41.98224,77,78,0.01753332,2.341078,3.106856,0.01070031,553.9288,0.6154765,-1.143719,0.8562458,-1.61772,1.025987,-43.88301,-30.01872,20.63884,-31.73776,58.03922,1.03,1062,36,19,0,33.72549,34.5098,0.8448775,13.35651,0.06,2.48385,1443.235,342.8,20.59771,5.476474,252,73,4221,0.97,1.31272,0.9648438,1.32248,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,62,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0.05465386,0,19.03444,0.007414117,0.001051111,53.66636,0.4067991,1,20.91425
25.036,2.485485,0.8239092,15.14992,10.24362,18.81798,5.365738,77,78,0.01753332,2.341078,3.106856,0.01070031,553.9288,0.6154765,1.194401,0.1682601,0.01271289,3.679921,-43.042,-33.60536,26.4005,-35.65527,58.03922,1.03,1062,36,19,0,33.72549,34.5098,0.8448775,13.35651,0.06,2.48385,1443.235,342.8,20.59771,5.476474,252,73,4221,0.97,1.31272,0.9648438,1.32248,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,62,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0.05465386,0,19.03444,0.007414117,0.001051111,53.66636,0.4067991,1,20.91425
26.036,6.213712,2.490379,15.15322,8.84993,4.019348,-8.430405,77,78,0.4112619,6.272919,6.213712,0.01400617,669.7306,1.860363,0.9592017,0.2366855,-0.4618264,6.58073,-32.42338,-32.919,27.83229,-39.91411,77.25491,1.14,1198,39,19,0,33.33333,33.33333,1.13052,16.67604,0.17,7.507781,1137.078,342.8,24.90377,5.477408,252,73,4221,0.97,1.412272,1.078125,1.60552,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,62,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.1490673,0,20.47794,0.01231769,0.001375852,42.28197,0.4422348,1,23.04046
27.037,6.213712,2.490379,15.15322,-11.93399,22.83832,-30.9902,77,78,0.4112619,6.272919,6.213712,0.01400617,669.7306,1.860363,0.8377704,1.097885,-0.968533,-0.2401996,-34.65813,-25.67004,22.71187,-41.52274,77.25491,1.14,1198,39,19,0,33.33333,33.33333,1.13052,16.67604,0.17,7.507781,1137.078,342.8,24.90377,5.477408,252,73,4221,0.97,1.412272,1.078125,1.60552,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,62,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.1490673,0,20.47794,0.01231769,0.001375852,42.28197,0.4422348,1,23.04046
