Time (sec),Vehicle speed (MPH),Fuel rate (l/hr),Total CO2 (kg), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Engine coolant temperature (°C),Engine coolant temperature 1 (°C),Acceleration (m/s²),Engine Torque (kg•m),Max Speed (MPH),Total Trip CO2 (kg),Instant CO2 rate (g/km),CO2 flow (g/s), Accel X (m/s²), Accel Y (m/s²), Accel Z (m/s²), Roll (deg), Pitch (deg),Magnetometer X (µT), Magnetometer Y (µT), Magnetometer Z (µT),Calculated load value (%), Intake manifold absolute pressure (bar), Engine RPM (RPM), Intake air temperature (°C), Ambient air temperature (°C), Absolute throttle position B (%), Accelerator pedal position D (%), Accelerator pedal position E (%), Intake manifold absolute pressure (bar), Mass air flow rate (g/s), Boost (bar),Engine Power (kW),Average Trip CO2 Rate (g/km),Altitude (m),Instant fuel economy (l/100 km),Total fuel economy (l/100 km), Time since engine start (sec), Number of warm-ups since DTCs cleared, Distance traveled since DTCs cleared (km), Barometric pressure (bar),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 1),O2 sensor current wide range (Bank 1  Sensor 1) (mA),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 2),O2 sensor current wide range (Bank 1  Sensor 2) (mA),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 3),O2 sensor current wide range (Bank 1  Sensor 3) (mA),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 4),O2 sensor current wide range (Bank 1  Sensor 4) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 1),O2 sensor current wide range (Bank 2  Sensor 1) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 2),O2 sensor current wide range (Bank 2  Sensor 2) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 3),O2 sensor current wide range (Bank 2  Sensor 3) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 4),O2 sensor current wide range (Bank 2  Sensor 4) (mA), Control module voltage (V), Absolute throttle position C (%), Mass air flow sensor B (g/s), Relative throttle B position (%), Commanded boost pressure A (bar), Boost pressure sensor A (bar), Commanded boost pressure B (bar), Boost pressure sensor B (bar), Boost pressure A control status, Boost pressure B control status,Charge air cooler temperature bank 1  sensor 1 (°C),Charge air cooler temperature bank 1  sensor 2 (°C), Manifold surface temperature (°C), Intake manifold absolute pressure A (bar), Intake manifold absolute pressure B (bar),Total run time with EI-AECD #11 Timer 1 active (sec),Total run time with EI-AECD #11 Timer 2 active (sec),Total run time with EI-AECD #12 Timer 1 active (sec),Total run time with EI-AECD #12 Timer 2 active (sec), Diesel aftertreatment status,O2 sensor concentration bank 1 sensor 1 (%),O2 sensor concentration bank 1 sensor 2 (%),O2 sensor concentration bank 2 sensor 1 (%),O2 sensor concentration bank 2 sensor 2 (%), Absolute throttle position G (%),Target SCR Catalyst NH3 Storage A (g/L),Actual/Modelled SCR Catalyst NH3 Storage A (g/L),Target SCR Catalyst NH3 Storage B (g/L),Actual/Modelled SCR Catalyst NH3 Storage B (g/L), Hydrocarbon Doser Flow Rate (g/min), Hydrocarbon Doser Injector Duty Cycle (%),O2 sensor concentration bank 1 sensor 3 (%),O2 sensor concentration bank 1 sensor 4 (%),O2 sensor concentration bank 2 sensor 3 (%),O2 sensor concentration bank 2 sensor 4 (%),O2 sensor lambda bank 1 sensor 3,O2 sensor lambda bank 1 sensor 4,O2 sensor lambda bank 2 sensor 3,O2 sensor lambda bank 2 sensor 4, Engine Fuel Rate (g/s), Vehicle Fuel Rate (g/s), Engine Exhaust Flow Rate (g/s),Fuel System A Use Percentage Bank 1 (%),Fuel System A Use Percentage Bank 2 (%), Cylinder Fuel Rate, Transmission Actual Gear Status, Transmission Actual Gear Ratio, Vehicle Odometer Reading (km), Motorcycle ABS Disable Switch State, Maximum Current Vehicle Speed Limit (MPH), Alternative Fuel Tank Pressure (bar), Alternative Fuel Tank Temperature (°C),Crankcase Pressure Sensor (inH2O),Fuel System Status Bank 1,Fuel System Status Bank 2,Short Term Fuel Trim Bank 1 (%),Long Term Fuel Trim Bank 1 (%),Short Term Fuel Trim Bank 2 (%),Long Term Fuel Trim Bank 2 (%),O2 Sensor Concentration Bank 1 Sensor 5 (%),O2 Sensor Concentration Bank 1 Sensor 6 (%),O2 Sensor Concentration Bank 2 Sensor 5 (%),O2 Sensor Concentration Bank 2 Sensor 6 (%),O2 Sensor Lambda Bank 1 Sensor 5,O2 Sensor Lambda Bank 1 Sensor 6,O2 Sensor Lambda Bank 2 Sensor 5,O2 Sensor Lambda Bank 2 Sensor 6, Input voltage read by the scan tool (V), Acceleration (Avg) (m/s²), A/F Commanded, A/F Actual,Trip Distance (km), Trip Fuel (gal),Trip Fuel Economy (l/100 km),Trip Duration (min), Idling Count, Seconds Idling (sec)
0.000,0,0,0,-11.01993,1.423767,-8.198532,0,0,-0.4642989,0,0,0,0,0,-0.4738311,0.2294055,0.7809801,0.61747,-51.67048,-26.78962,-7.107071,-9.037994,30.19608,0,0,0,0,0,0,0,0,0,0,0,0,339.3,0,5.559861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1185775,0,0,0,0,0,0,1,4E-06
1.000,0,0,0,9.998383,13.41716,23.92004,0,0,-0.4642989,0,0,0,0,0,0.2970155,-0.4957759,0.2702887,2.108167,-55.14534,-30.50765,-1.60627,-9.096024,30.19608,0,0,0,0,0,0,0,0,0,0,0,0,339.3,0,5.559861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1185775,0,0,0,0,0,0,1,4E-06
2.002,0,0,0,-24.59189,16.16939,-5.409592,0,0,-0.4642989,0,0,0,0,0,0.9608061,0.007504389,-0.1177105,5.467066,-54.24672,-24.79682,16.08938,-17.61832,30.19608,0,0,0,0,0,0,0,0,0,0,0,0,339.3,0,5.559861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1185775,0,0,0,0,0,0,1,4E-06
3.000,0,0.5956902,18.5062,-8.984192,-10.72736,5.108353,90,89,-0.0008429792,2.403144,0,0.0003324419,0,0.4449924,0.867636,0.2052185,-0.1302061,2.167644,-51.68769,-16.68969,20.87254,-29.34709,29.01961,0.93,748,37,23,0,15.29412,14.90196,0,8.957673,-0.07,1.795835,0,339.1,0,5.559961,611,73,4255,0.97,2.454152,2.179688,2.379976,2.171875,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,68,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-0.05745013,0,35.58521,0,3.265637E-05,0,0.06143832,1,3.259208
4.000,0,0.5956902,18.5062,26.27185,-12.27118,-64.60014,90,89,-0.0008429792,2.403144,0,0.0003324419,0,0.4449924,-0.7064924,1.118732,-1.542831,6.486705,-37.85211,-11.77589,6.49909,-28.94641,29.01961,0.93,748,37,23,0,15.29412,14.90196,0,8.957673,-0.07,1.795835,0,339.1,0,5.559961,611,73,4255,0.97,2.454152,2.179688,2.379976,2.171875,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,68,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-0.05745013,0,35.58521,0,3.265637E-05,0,0.06143832,1,3.259208
5.000,2.485485,0.8298433,18.5082,10.24576,20.66394,1.480728,90,89,0.1734837,2.040857,2.485485,0.002325036,557.9185,0.6199094,-0.2540352,0.5183646,1.058582,7.714693,-36.66159,-21.65206,8.173481,-30.05957,50.58823,1.04,1227,37,23,0,25.4902,24.70588,1.073159,15.53126,0.07,2.50174,653.4365,339.1,20.74607,5.5604,611,73,4255,0.97,2.026176,1.84375,1.755824,1.617188,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,68,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-0.02275339,0,29.37955,0.003558167,0.0002283925,24.29788,0.09120267,1,5.045057
6.001,2.485485,0.8298433,18.5082,2.393829,16.05339,12.8387,90,89,0.1734837,2.040857,2.485485,0.002325036,557.9185,0.6199094,0.8655351,0.2802955,-0.4511094,11.34911,-34.34834,-18.05575,7.763466,-36.79756,50.58823,1.04,1227,37,23,0,25.4902,24.70588,1.073159,15.53126,0.07,2.50174,653.4365,339,20.74607,5.5604,611,73,4255,0.97,2.026176,1.84375,1.755824,1.617188,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,68,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-0.02275339,0,29.37955,0.003558167,0.0002283925,24.29788,0.09120267,1,5.045057
7.001,5.592341,1.060163,18.5096,14.75328,22.65404,12.05548,90,89,0.5640601,3.14412,5.592341,0.00372886,316.785,0.7919626,-0.05259212,0.3672392,-0.2800807,9.06116,-36.88599,-20.28472,16.62761,-38.56924,21.96078,1.02,1017.5,37,23,0,15.29412,15.68627,0.479446,12.63175,0.05,3.196087,465.9232,339.1,11.77958,5.560622,611,73,4255,0.97,2.333616,2.0625,2.311168,2.089844,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,68,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.09490484,0,33.83743,0.008003164,0.0003662927,17.32524,0.1216842,1,6.87395
8.001,5.592341,1.060163,18.5096,5.056366,20.12773,19.20021,90,89,0.5640601,3.14412,5.592341,0.00372886,316.785,0.7919626,-0.1406317,0.2447786,-0.2711666,6.809198,-33.7101,-18.41219,20.11057,-46.0605,21.96078,1.02,1017.5,37,23,0,15.29412,15.68627,0.479446,12.63175,0.05,3.196087,465.9232,339.1,11.77958,5.560622,611,73,4255,0.97,2.333616,2.0625,2.311168,2.089844,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,68,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.09490484,0,33.83743,0.008003164,0.0003662927,17.32524,0.1216842,1,6.87395
9.001,6.213712,0.7533303,18.51063,-3.052338,12.43056,-3.407593,90,89,0.4665616,1.901502,6.213712,0.004754668,202.591,0.5627527,0.5296733,-0.2204134,-0.07498495,3.854278,-36.23926,-16.89264,25.8232,-47.75128,62.35294,1.07,1195.5,37,23,0,29.80392,29.80392,0.9463775,15.56905,0.1,2.271075,363.4929,339.1,7.533298,5.560702,611,73,4255,0.97,1.403488,1.039063,1.411784,1.074219,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,68,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.1101019,0,20.35058,0.0130805,0.0004670597,13.5164,0.1511544,1,6.87395
10.001,6.213712,0.7533303,18.51063,-4.493118,16.76189,3.933319,90,89,0.4665616,1.901502,6.213712,0.004754668,202.591,0.5627527,-0.2015463,-0.493312,0.2236429,-4.253076,-38.51455,-4.311356,30.05555,-50.98331,62.35294,1.07,1195.5,37,23,0,29.80392,29.80392,0.9463775,15.56905,0.1,2.271075,363.4929,339.1,7.533298,5.560702,611,73,4255,0.97,1.403488,1.039063,1.411784,1.074219,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,68,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.1101019,0,20.35058,0.0130805,0.0004670597,13.5164,0.1511544,1,6.87395
11.001,9.320568,2.188195,18.51353,7.789078,9.089691,-1.214844,90,89,0.4670974,5.612485,9.320568,0.007661143,392.3101,1.634625,-0.4145809,-1.111713,1.145215,-0.06188651,-44.68948,-18.8578,38.18507,-47.34317,73.33334,1.09,1176.5,39,23,0,30.58824,30.58824,0.8240258,15.608,0.12,6.596783,374.1034,339.1,14.58796,5.561243,611,73,4255,0.97,1.562088,1.339844,1.5494,1.316406,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,68,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.2037344,0,22.65028,0.02047868,0.0007525681,13.91095,0.1862231,1,6.87395
12.003,12.42742,2.431875,18.51735,34.78766,21.84,-1.187256,90,89,0.7230967,5.39193,12.42742,0.01147645,326.9987,1.816659,1.011455,-1.216624,0.5523885,9.470012,-56.25874,-14.12992,51.35258,-39.21799,30.19608,1.06,1361,39,23,0,15.29412,14.90196,0.796344,17.44621,0.09,7.331408,357.5244,339.1,12.15937,5.561867,611,73,4255,0.97,9.157808,3.394531,4.83852,3.054688,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,68,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.2701313,0,132.7882,0.03209978,0.001127353,13.29446,0.2156405,1,6.87395
13.001,12.42742,2.431875,18.51735,18.03545,3.524506,9.442932,90,89,0.7230967,5.39193,12.42742,0.01147645,326.9987,1.816659,1.267472,-0.07196879,-1.506742,21.76604,-46.36392,-12.93875,36.78063,-62.45241,30.19608,1.06,1361,39,23,0,15.29412,14.90196,0.796344,17.44621,0.09,7.331408,357.5244,339.1,12.15937,5.561867,611,73,4255,0.97,9.157808,3.394531,4.83852,3.054688,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,68,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.2701313,0,132.7882,0.03209978,0.001127353,13.29446,0.2156405,1,6.87395
14.001,10.56331,0.6840715,18.51825,12.32727,17.55574,12.6631,90,89,0.09748317,1.849687,12.42742,0.0123797,108.2149,0.511015,0.1491065,0.5255643,-0.2937227,19.31412,-45.80983,-6.567669,37.46692,-57.81665,0,1,1116,39,23,0,16.47059,18.03922,0.4702682,13.49589,0.03,2.06228,305.7447,339.2,4.023947,5.561761,611,73,4255,0.97,10.7726,3.398438,15.9903,3.660156,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,68,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,0.1967379,0,156.2027,0.04049032,0.001216081,11.36905,0.2461172,1,6.87395
15.001,10.56331,0.6840715,18.51825,33.65929,17.12292,-1.01796,90,89,0.09748317,1.849687,12.42742,0.0123797,108.2149,0.511015,-0.9605926,1.162285,-2.110044,11.55606,-32.78931,8.447784,20.78022,-57.78702,0,1,1116,39,23,0,16.47059,18.03922,0.4702682,13.49589,0.03,2.06228,305.7447,339.2,4.023947,5.561761,611,73,4255,0.97,10.7726,3.398438,15.9903,3.660156,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,68,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,0.1967379,0,156.2027,0.04049032,0.001216081,11.36905,0.2461172,1,6.87395
16.001,9.320568,0,18.51825,0.296936,23.00244,7.055496,90,89,-0.3868429,0,12.42742,0.0123797,0,0,-0.7551684,0.1514275,-0.4574619,9.271926,-36.61737,8.706764,25.3595,-50.74602,28.62745,1.01,1072,39,23,0,20,19.21569,0.5409055,13.09343,0.04,0,257.4397,339.2,0,5.56142,611,73,4255,0.97,3.553128,2.660156,3.079768,2.566406,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,68,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,0.1024,0,51.52036,0.04808777,0.001216081,9.572834,0.2756025,1,6.87395
17.002,9.320568,0,18.51825,8.324142,6.175583,-1.954071,90,89,-0.3868429,0,12.42742,0.0123797,0,0,0.3919757,0.1834664,-0.07195858,7.02591,-35.863,11.00426,22.63902,-44.67004,28.62745,1.01,1072,39,23,0,20,19.21569,0.5409055,13.09343,0.04,0,257.4397,339.1,0,5.56142,611,73,4255,0.97,3.553128,2.660156,3.079768,2.566406,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,68,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,0.1024,0,51.52036,0.04808777,0.001216081,9.572834,0.2756025,1,6.87395
18.002,8.699197,0.5555283,18.51899,5.577057,-9.199463,10.53934,90,89,-0.2304916,1.782413,12.42742,0.0131163,106.7119,0.4149907,-0.4120033,-0.0004417105,-0.2275752,-2.662684,-34.8282,5.44783,20.15896,-38.05754,16.07843,1,940.5,34,23,0,18.43137,20,0.5114245,11.37355,0.03,1.674759,238.482,339.1,3.968056,5.561331,611,73,4255,0.97,2.746952,2.332031,2.884568,2.453125,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,68,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.1794612,0,39.8308,0.05499913,0.001288438,8.867898,0.3110085,1,6.87395
19.002,8.699197,0.5555283,18.51899,19.81326,-17.1427,-12.6071,90,89,-0.2304916,1.782413,12.42742,0.0131163,106.7119,0.4149907,-0.8378364,-0.3896453,-0.3627407,-4.131294,-33.47697,3.374954,20.62072,-37.79053,16.07843,1,940.5,34,23,0,18.43137,20,0.5114245,11.37355,0.03,1.674759,238.482,339.1,3.968056,5.561331,611,73,4255,0.97,2.746952,2.332031,2.884568,2.453125,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,68,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.1794612,0,39.8308,0.05499913,0.001288438,8.867898,0.3110085,1,6.87395
20.002,8.077826,0.5407216,18.51985,7.278549,-20.86799,16.37541,90,89,-0.1435494,1.394597,12.42742,0.01397799,111.8575,0.4039297,-1.029482,0.1267699,-0.003446555,-6.833946,-33.24115,-1.187279,18.81914,-38.67468,61.96078,1.06,1170,34,23,0,35.29412,35.68628,0.9940567,15.24199,0.09,1.630121,223.048,339.1,4.159394,5.561245,611,73,4255,0.97,1.2566,0.7265625,1.258064,0.75,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,68,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.16655,0,18.2207,0.06266807,0.001373083,8.293987,0.3400941,1,6.87395
21.002,8.077826,0.5407216,18.51985,2.168793,10.47649,5.032043,90,89,-0.1435494,1.394597,12.42742,0.01397799,111.8575,0.4039297,-0.6031094,-0.2734638,0.3074861,1.718461,-28.0523,3.75222,17.09549,-45.59541,61.96078,1.06,1170,34,23,0,35.29412,35.68628,0.9940567,15.24199,0.09,1.630121,223.048,339.2,4.159394,5.561245,611,73,4255,0.97,1.2566,0.7265625,1.258064,0.75,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,68,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.16655,0,18.2207,0.06266807,0.001373083,8.293987,0.3400941,1,6.87395
22.002,11.18468,2.567971,18.52324,-14.99885,-0.2925262,-7.814178,90,89,0.3334008,5.712568,12.42742,0.01736464,383.6651,1.918325,-0.4390115,0.004734172,0.7605535,-0.298457,-32.09826,-0.8854141,19.07378,-42.50534,54.11765,1.12,1356.5,34,23,0,28.62745,26.66667,0.984753,18.67187,0.15,7.741698,243.2883,339.3,14.2665,5.561871,631,73,4255,0.97,5.400208,3.085938,3.09636,2.589844,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,0,0,0,0,0,0,0,0,76,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.24631,0,78.30302,0.07137474,0.00170576,9.046618,0.3786256,1,6.87395
23.003,11.18468,2.567971,18.52324,-14.37318,-23.30908,-16.136,90,89,0.3334008,5.712568,12.42742,0.01736464,383.6651,1.918325,1.355514,0.3284411,0.09410799,-5.411666,-29.24949,0.1735611,14.02691,-42.51558,54.11765,1.12,1356.5,34,23,0,28.62745,26.66667,0.984753,18.67187,0.15,7.741698,243.2883,339.4,14.2665,5.561871,631,73,4255,0.97,5.400208,3.085938,3.09636,2.589844,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,0,0,0,0,0,0,0,0,76,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.24631,0,78.30302,0.07137474,0.00170576,9.046618,0.3786256,1,6.87395
24.002,11.80605,1.366972,18.52557,-36.3018,-3.94931,-16.83656,90,89,0.4590568,3.349549,12.42742,0.0196958,193.4821,1.021155,0.7102755,1.227797,0.6459908,-9.36708,-23.81539,-3.644875,12.82505,-50.66068,0,1.01,1231.5,34,23,0,15.29412,15.68627,0.5176556,15.28642,0.04,4.12103,235.7655,339.5,7.194585,5.562025,631,73,4255,0.97,12.83245,3.507813,14.88595,3.636719,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,0,0,0,0,0,0,0,0,76,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.2236646,0,186.0705,0.08353979,0.001934755,8.766886,0.4087753,1,6.87395
25.002,11.80605,1.366972,18.52557,1.4272,-12.9505,-18.02615,90,89,0.4590568,3.349549,12.42742,0.0196958,193.4821,1.021155,-1.780694,0.1023071,0.3152131,-11.65775,-30.1766,-19.13585,12.9303,-46.81581,0,1.01,1231.5,34,23,0,15.29412,15.68627,0.5176556,15.28642,0.04,4.12103,235.7655,339.6,7.194585,5.562025,631,73,4255,0.97,12.83245,3.507813,14.88595,3.636719,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,0,0,0,0,0,0,0,0,76,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.2236646,0,186.0705,0.08353979,0.001934755,8.766886,0.4087753,1,6.87395
26.002,9.941939,0,18.52557,-19.1754,-11.59364,-13.21484,90,89,-0.1703194,0,12.42742,0.0196958,0,0,0.4254783,-0.08341788,-0.2865782,-7.859454,-33.07216,-26.14524,15.2702,-43.64825,27.45098,1.02,1162.5,38,23,0,20.78431,20.39216,0.5536809,14.57281,0.05,0,215.0873,339.6,0,5.561664,631,73,4255,0.97,2.815272,2.382813,2.775256,2.402344,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,0,0,0,0,0,0,0,0,76,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.09943409,0,40.82145,0.09157121,0.001934755,7.99797,0.4452435,1,6.87395
27.002,9.941939,0,18.52557,13.77556,-23.88344,-19.96405,90,89,-0.1703194,0,12.42742,0.0196958,0,0,-0.6909813,0.1700218,-0.386309,-8.485766,-32.38516,-32.16316,6.296707,-35.94962,27.45098,1.02,1162.5,38,23,0,20.78431,20.39216,0.5536809,14.57281,0.05,0,215.0873,339.7,0,5.561664,631,73,4255,0.97,2.815272,2.382813,2.775256,2.402344,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,0,0,0,0,0,0,0,0,76,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.09943409,0,40.82145,0.09157121,0.001934755,7.99797,0.4452435,1,6.87395
