Time (sec),Vehicle speed (MPH),Fuel rate (l/hr),Total CO2 (kg), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Engine coolant temperature (°C),Engine coolant temperature 1 (°C),Acceleration (m/s²),Engine Torque (kg•m),Max Speed (MPH),Total Trip CO2 (kg),Instant CO2 rate (g/km),CO2 flow (g/s), Accel X (m/s²), Accel Y (m/s²), Accel Z (m/s²), Roll (deg), Pitch (deg),Magnetometer X (µT), Magnetometer Y (µT), Magnetometer Z (µT),Calculated load value (%), Intake manifold absolute pressure (bar), Engine RPM (RPM), Intake air temperature (°C), Ambient air temperature (°C), Absolute throttle position B (%), Accelerator pedal position D (%), Accelerator pedal position E (%), Intake manifold absolute pressure (bar), Mass air flow rate (g/s), Boost (bar),Engine Power (kW),Average Trip CO2 Rate (g/km),Altitude (m),Instant fuel economy (l/100 km),Total fuel economy (l/100 km), Time since engine start (sec), Number of warm-ups since DTCs cleared, Distance traveled since DTCs cleared (km), Barometric pressure (bar),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 1),O2 sensor current wide range (Bank 1  Sensor 1) (mA),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 2),O2 sensor current wide range (Bank 1  Sensor 2) (mA),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 3),O2 sensor current wide range (Bank 1  Sensor 3) (mA),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 4),O2 sensor current wide range (Bank 1  Sensor 4) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 1),O2 sensor current wide range (Bank 2  Sensor 1) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 2),O2 sensor current wide range (Bank 2  Sensor 2) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 3),O2 sensor current wide range (Bank 2  Sensor 3) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 4),O2 sensor current wide range (Bank 2  Sensor 4) (mA), Control module voltage (V), Absolute throttle position C (%), Mass air flow sensor B (g/s), Relative throttle B position (%), Commanded boost pressure A (bar), Boost pressure sensor A (bar), Commanded boost pressure B (bar), Boost pressure sensor B (bar), Boost pressure A control status, Boost pressure B control status,Charge air cooler temperature bank 1  sensor 1 (°C),Charge air cooler temperature bank 1  sensor 2 (°C), Manifold surface temperature (°C), Intake manifold absolute pressure A (bar), Intake manifold absolute pressure B (bar),Total run time with EI-AECD #11 Timer 1 active (sec),Total run time with EI-AECD #11 Timer 2 active (sec),Total run time with EI-AECD #12 Timer 1 active (sec),Total run time with EI-AECD #12 Timer 2 active (sec), Diesel aftertreatment status,O2 sensor concentration bank 1 sensor 1 (%),O2 sensor concentration bank 1 sensor 2 (%),O2 sensor concentration bank 2 sensor 1 (%),O2 sensor concentration bank 2 sensor 2 (%), Absolute throttle position G (%),Target SCR Catalyst NH3 Storage A (g/L),Actual/Modelled SCR Catalyst NH3 Storage A (g/L),Target SCR Catalyst NH3 Storage B (g/L),Actual/Modelled SCR Catalyst NH3 Storage B (g/L), Hydrocarbon Doser Flow Rate (g/min), Hydrocarbon Doser Injector Duty Cycle (%),O2 sensor concentration bank 1 sensor 3 (%),O2 sensor concentration bank 1 sensor 4 (%),O2 sensor concentration bank 2 sensor 3 (%),O2 sensor concentration bank 2 sensor 4 (%),O2 sensor lambda bank 1 sensor 3,O2 sensor lambda bank 1 sensor 4,O2 sensor lambda bank 2 sensor 3,O2 sensor lambda bank 2 sensor 4, Engine Fuel Rate (g/s), Vehicle Fuel Rate (g/s), Engine Exhaust Flow Rate (g/s),Fuel System A Use Percentage Bank 1 (%),Fuel System A Use Percentage Bank 2 (%), Cylinder Fuel Rate, Transmission Actual Gear Status, Transmission Actual Gear Ratio, Vehicle Odometer Reading (km), Motorcycle ABS Disable Switch State, Maximum Current Vehicle Speed Limit (MPH), Alternative Fuel Tank Pressure (bar), Alternative Fuel Tank Temperature (°C),Crankcase Pressure Sensor (inH2O),Fuel System Status Bank 1,Fuel System Status Bank 2,Short Term Fuel Trim Bank 1 (%),Long Term Fuel Trim Bank 1 (%),Short Term Fuel Trim Bank 2 (%),Long Term Fuel Trim Bank 2 (%),O2 Sensor Concentration Bank 1 Sensor 5 (%),O2 Sensor Concentration Bank 1 Sensor 6 (%),O2 Sensor Concentration Bank 2 Sensor 5 (%),O2 Sensor Concentration Bank 2 Sensor 6 (%),O2 Sensor Lambda Bank 1 Sensor 5,O2 Sensor Lambda Bank 1 Sensor 6,O2 Sensor Lambda Bank 2 Sensor 5,O2 Sensor Lambda Bank 2 Sensor 6, Input voltage read by the scan tool (V), Acceleration (Avg) (m/s²), A/F Commanded, A/F Actual,Trip Distance (km), Trip Fuel (gal),Trip Fuel Economy (l/100 km),Trip Duration (min), Idling Count, Seconds Idling (sec)
0.000,0,0,0,5.013046,17.56993,-2.792236,0,0,0,0,0,0,0,0,0.7795483,0.6037362,0.7834482,1.279326,-47.42752,0.5717468,29.91968,-33.94762,0,0,0,0,0,0,0,0,0,0,0,0,0,343.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,0,0,0,-2.143951,-29.43997,-12.49529,0,0,0,0,0,0,0,0,0.8909563,0.6083044,-0.7112943,1.53036,-37.74077,5.119186,22.36573,-39.74582,0,0,0,0,0,0,0,0,0,0,0,0,0,343.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.000,0,0,0,25.26276,-18.54793,-17.88626,0,0,0,0,0,0,0,0,-0.6166194,0.3793632,0.9354739,-4.021341,-33.51747,17.94553,21.73512,-47.64885,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.002,8.077826,0,0,-15.29323,-32.06523,-12.72498,90,90,0.0102411,1.689334,8.077826,0,442.0019,0,-1.307593,1.138056,-0.8613704,-9.124451,-26.26519,7.113327,15.88043,-56.20145,25.88235,1,969.5,28,19,0,19.21569,18.03922,0,12.48414,0,0,0,344,16.43574,5.2321,2202,60,4051,0.98,3.357928,2.636719,3.23056,2.65625,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.002048219,0,48.68996,0,0,0,0,0,0
4.000,8.077826,0,0,-14.68216,-4.606781,-25.35236,90,90,0.0102411,1.689334,8.077826,0,442.0019,0,2.559501,-0.1931201,1.575292,0.964178,-33.65488,-2.597939,22.63768,-51.90274,25.88235,1,969.5,28,19,0,19.21569,18.03922,0,12.48414,0,0,0,344,16.43574,5.2321,2202,60,4051,0.98,3.357928,2.636719,3.23056,2.65625,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.002048219,0,48.68996,0,0,0,0,0,0
5.000,8.077826,0.4772592,8.643577,3.454437,-3.877899,-7.365845,90,90,0.0102411,1.620906,8.077826,0.001131781,98.72919,0.3565221,-0.3343238,0.2169244,0.4021768,-2.181618,-37.47296,-10.63973,24.57447,-50.58092,21.56863,1,888.5,28,19,0,18.82353,18.82353,0.518412,11.13718,0.02,1.4388,99.31927,343.9,3.671222,5.231814,2202,60,4051,0.97,2.745488,2.371094,2.870416,2.492188,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.002048219,0,39.80957,0.01139539,0.000111177,3.693164,0.08580244,0,0
6.001,7.456454,0.4539013,8.644168,-1.434311,25.58803,-25.48024,90,90,-0.07870124,1.453252,8.077826,0.001722832,101.722,0.3390732,0.7094529,-0.1568885,1.316853,0.803021,-40.24129,-22.45081,25.39302,-44.79745,34.90196,1,942.5,28,19,0,21.17647,20.39216,0.6455855,11.81406,0.03,1.368382,99.7129,343.9,3.782508,5.231671,2202,60,4051,0.97,2.65472,2.351563,2.541016,2.324219,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,-0.01369203,0,38.49344,0.01727792,0.0001692369,3.707801,0.1155894,0,0
7.001,7.456454,0.4539013,8.644168,5.889542,-26.03413,-25.70012,90,90,-0.07870124,1.453252,8.077826,0.001722832,101.722,0.3390732,0.6453398,0.2013098,0.01779402,2.352975,-39.10461,-23.68386,17.76809,-46.73393,34.90196,1,942.5,28,19,0,21.17647,20.39216,0.6455855,11.81406,0.03,1.368382,99.7129,343.8,3.782508,5.231671,2202,60,4051,0.97,2.65472,2.351563,2.541016,2.324219,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,-0.01369203,0,38.49344,0.01727792,0.0001692369,3.707801,0.1155894,0,0
8.001,8.077826,0.6834173,8.645083,-11.38191,-10.15639,-10.12053,90,90,-0.001711344,2.075769,8.077826,0.00263774,141.3765,0.5105262,0.7578569,0.005255199,-0.3910449,-2.166818,-33.42019,-16.68769,11.8227,-47.7426,29.41176,1.01,993.5,28,19,0,27.05882,28.23529,0.5662745,12.57787,0.04,2.060307,110.8652,343.7,5.257052,5.23167,2202,60,4051,0.97,1.85196,1.710938,1.879288,1.773438,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.00170595,0,26.85342,0.02379232,0.00025911,4.122495,0.1446045,0,0
9.001,8.077826,0.6834173,8.645083,-1.409897,19.45169,-33.35771,90,90,-0.001711344,2.075769,8.077826,0.00263774,141.3765,0.5105262,-1.040822,0.604184,-3.816286,-2.383573,-27.96779,-19.49113,7.589138,-51.13782,29.41176,1.01,993.5,28,19,0,27.05882,28.23529,0.5662745,12.57787,0.04,2.060307,110.8652,343.6,5.257052,5.23167,2202,60,4051,0.97,1.85196,1.710938,1.879288,1.773438,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.00170595,0,26.85342,0.02379232,0.00025911,4.122495,0.1446045,0,0
10.001,9.320568,0.9271432,8.646294,2.496078,0.9579315,-19.24872,90,90,0.2369612,2.352033,9.320568,0.003848407,166.2226,0.6925943,-0.8995689,-0.3051161,0.7241898,5.294259,-46.62311,-25.65565,27.29915,-30.41603,63.13726,1.06,1189.5,33,19,0,29.41176,28.23529,0.8648288,15.80476,0.09,2.795071,124.0325,343.6,6.18095,5.231787,2202,60,4051,0.98,1.584536,1.375,1.58356,1.386719,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.03370022,0,22.97577,0.03102742,0.0003780361,4.612118,0.1797044,0,0
11.001,9.320568,0.9271432,8.646294,11.10394,4.782822,-14.73679,90,90,0.2369612,2.352033,9.320568,0.003848407,166.2226,0.6925943,-0.1249951,-0.2732777,0.180411,7.128536,-48.20906,-29.56566,27.28455,-24.74214,63.13726,1.06,1189.5,33,19,0,29.41176,28.23529,0.8648288,15.80476,0.09,2.795071,124.0325,343.6,6.18095,5.231787,2202,60,4051,0.98,1.584536,1.375,1.58356,1.386719,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.03370022,0,22.97577,0.03102742,0.0003780361,4.612118,0.1797044,0,0
12.001,11.80605,1.738943,8.649014,-80.96828,23.43443,17.14485,90,90,0.4235834,3.991956,11.80605,0.00656907,246.131,1.299025,-1.816097,-0.3973223,0.2706315,2.346225,-50.02853,-26.95698,17.34274,-23.52589,23.52941,1.02,1314.5,33,19,0,21.56863,21.96078,0.6415919,16.53206,0.04,5.242414,155.8491,343.6,9.152324,5.232486,2202,60,4051,0.98,2.255048,2.085938,2.262856,2.132813,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.08642264,0,32.6982,0.0421502,0.0006452918,5.795213,0.2091045,0,0
13.001,11.80605,1.738943,8.649014,-16.07225,2.574966,-11.80289,90,90,0.4235834,3.991956,11.80605,0.00656907,246.131,1.299025,-0.5623397,0.8374957,-0.2748035,3.512927,-38.19385,-33.28595,4.775963,-15.47107,23.52941,1.02,1314.5,33,19,0,21.56863,21.96078,0.6415919,16.53206,0.04,5.242414,155.8491,343.6,9.152324,5.232486,2202,60,4051,0.98,2.255048,2.085938,2.262856,2.132813,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.08642264,0,32.6982,0.0421502,0.0006452918,5.795213,0.2091045,0,0
14.001,12.42742,0.7458466,8.65,13.71994,-25.02983,-3.055496,90,90,0.3422011,1.612801,12.42742,0.007553882,100.2892,0.5571622,0.5385963,-0.3354661,-1.177109,1.562439,-41.46774,-34.89553,9.103422,-18.12944,41.96078,1.01,1395.5,33,19,0,23.92157,23.52941,0.6681924,17.37871,0.03,2.248514,145.3552,343.6,3.72923,5.232246,2202,60,4051,0.97,2.085224,1.953125,2.0374,1.941406,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0.1021404,0,30.23575,0.05196842,0.0007420316,5.405,0.239244,0,0
15.001,12.42742,0.7458466,8.65,55.63573,62.29768,-10.93234,90,90,0.3422011,1.612801,12.42742,0.007553882,100.2892,0.5571622,-1.465974,2.202489,-4.277552,-1.085462,-28.25949,-31.65004,-0.3996887,-14.72411,41.96078,1.01,1395.5,33,19,0,23.92157,23.52941,0.6681924,17.37871,0.03,2.248514,145.3552,343.7,3.72923,5.232246,2202,60,4051,0.97,2.085224,1.953125,2.0374,1.941406,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0.1021404,0,30.23575,0.05196842,0.0007420316,5.405,0.239244,0,0
16.001,13.04879,1.257632,8.651694,25.71307,17.9386,42.69962,90,90,0.1556037,2.703009,13.04879,0.009249414,161.053,0.939476,-0.9353024,-0.7277114,1.420201,2.256988,-41.00549,-34.61181,6.593668,-13.43425,14.90196,1.03,1404,33,19,0,14.90196,14.90196,0.595119,17.83079,0.06,3.7914,148.0183,343.6,5.988719,5.232376,2202,60,4051,0.97,12.59577,3.585938,6.29764,3.324219,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0.1175434,0,182.6386,0.0624883,0.0009085869,5.504027,0.2682554,0,0
17.001,13.04879,1.257632,8.651694,34.97729,17.08229,-32.13232,90,90,0.1556037,2.703009,13.04879,0.009249414,161.053,0.939476,0.07695316,0.6695553,1.381639,12.72749,-39.09793,-34.23092,10.46521,-7.127319,14.90196,1.03,1404,33,19,0,14.90196,14.90196,0.595119,17.83079,0.06,3.7914,148.0183,343.6,5.988719,5.232376,2202,60,4051,0.97,12.59577,3.585938,6.29764,3.324219,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0.1175434,0,182.6386,0.0624883,0.0009085869,5.504027,0.2682554,0,0
18.001,11.18468,0.3681255,8.652172,-12.58376,-12.36456,14.95009,90,90,-0.1628724,0.9116567,13.04879,0.009727024,54.9994,0.274997,0.4415558,-0.2594086,-1.339892,13.60235,-38.0251,-31.84804,9.592041,-8.960938,0,1,1218.5,30,19,0,14.90196,14.90196,0.4875386,15.02422,0.03,1.109793,136.6674,343.6,2.04514,5.231926,2202,60,4051,0.97,15.9903,3.902344,15.9903,3.9375,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,0.06956597,0,231.8593,0.07117295,0.0009555034,5.081947,0.3032443,0,0
19.001,11.18468,0.3681255,8.652172,16.33237,1.461746,9.702484,90,90,-0.1628724,0.9116567,13.04879,0.009727024,54.9994,0.274997,0.1769355,0.8214557,-0.6723398,21.44176,-39.28917,-36.26596,21.66744,-13.2879,0,1,1218.5,30,19,0,14.90196,14.90196,0.4875386,15.02422,0.03,1.109793,136.6674,343.5,2.04514,5.231926,2202,60,4051,0.97,15.9903,3.902344,15.9903,3.9375,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,0.06956597,0,231.8593,0.07117295,0.0009555034,5.081947,0.3032443,0,0
20.001,8.077826,0,8.652172,13.45499,7.143417,17.82309,90,90,-0.5702145,0,13.04879,0.009727024,0,0,-0.5907375,-0.01166784,-1.120917,22.46191,-40.30697,-38.84868,29.58977,-12.55077,32.15686,1.01,874,30,19,0,16.86275,29.80392,0.3947828,10.99198,0.04,0,123.4949,343.6,0,5.23128,2202,60,4051,0.98,1.467904,1.203125,1.563552,1.347656,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,0.003500479,0,21.28461,0.07876455,0.0009555034,4.592131,0.3338242,0,0
21.003,8.077826,0,8.652172,-29.65273,46.12653,51.45784,90,90,-0.5702145,0,13.04879,0.009727024,0,0,-3.360905,-1.700347,1.391373,12.10626,-56.31149,-38.64359,34.8098,-17.4521,32.15686,1.01,874,30,19,0,16.86275,29.80392,0.3947828,10.99198,0.04,0,123.4949,343.5,0,5.23128,2202,60,4051,0.98,1.467904,1.203125,1.563552,1.347656,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,0.003500479,0,21.28461,0.07876455,0.0009555034,4.592131,0.3338242,0,0
22.002,8.699197,1.413688,8.654112,28.25706,35.17181,43.11522,90,90,-0.2542616,3.440273,13.04879,0.01166642,271.5565,1.056053,-0.521359,-0.07440891,0.6683368,5.414588,-49.38526,-29.13421,30.33033,-27.84219,73.72549,1.15,1240,30,19,0,34.5098,34.11765,1.380116,17.75671,0.17,4.261865,135.8689,343.6,10.09776,5.231849,2221,60,4051,0.98,1.376648,1.003906,1.380064,1.019531,0,0,0,0,0,0,0,0,0,0,0,0,13.34,0,0,0,0,0,0,0,0,0,65,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0.01666542,0,19.9614,0.08586529,0.001146014,5.052254,0.3712513,0,0
23.002,8.699197,1.413688,8.654112,-1.923111,10.03128,4.375916,90,90,-0.2542616,3.440273,13.04879,0.01166642,271.5565,1.056053,0.2813779,-0.2247455,-0.5209749,9.242658,-47.15361,-24.68389,34.99277,-28.67746,73.72549,1.15,1240,30,19,0,34.5098,34.11765,1.380116,17.75671,0.17,4.261865,135.8689,343.6,10.09776,5.231849,2221,60,4051,0.98,1.376648,1.003906,1.380064,1.019531,0,0,0,0,0,0,0,0,0,0,0,0,13.34,0,0,0,0,0,0,0,0,0,65,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0.01666542,0,19.9614,0.08586529,0.001146014,5.052254,0.3712513,0,0
24.002,13.04879,3.422401,8.659846,0.8769073,23.94421,-48.23515,90,90,0.5075959,6.675773,13.04879,0.01740138,438.2745,2.556601,-1.201306,1.813863,-0.1749492,1.343519,-46.99554,-25.53689,29.38051,-26.03471,70.58823,1.15,1547,30,19,0,40.39216,41.17647,1.027161,22.15293,0.17,10.31756,175.758,343.6,16.29713,5.234198,2221,60,4051,0.98,1.358104,0.9921875,1.352736,0.9765625,0,0,0,0,0,0,0,0,0,0,0,0,13.34,0,0,0,0,0,0,0,0,0,65,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0.1029714,0,19.69251,0.09900759,0.001709369,6.53552,0.4003902,0,0
25.002,13.04879,3.422401,8.659846,38.9986,56.4568,-36.18407,90,90,0.5075959,6.675773,13.04879,0.01740138,438.2745,2.556601,-1.20371,-0.22081,-1.284044,-11.16452,-35.04707,-22.78867,16.50169,-36.29337,70.58823,1.15,1547,30,19,0,40.39216,41.17647,1.027161,22.15293,0.17,10.31756,175.758,343.6,16.29713,5.234198,2221,60,4051,0.98,1.358104,0.9921875,1.352736,0.9765625,0,0,0,0,0,0,0,0,0,0,0,0,13.34,0,0,0,0,0,0,0,0,0,65,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0.1029714,0,19.69251,0.09900759,0.001709369,6.53552,0.4003902,0,0
26.002,16.77702,5.375881,8.666826,-7.609802,-20.29955,-11.03159,90,90,0.9110022,8.47778,16.77702,0.02438101,535.4519,4.015889,-0.2006642,1.554843,0.1965291,-3.396237,-35.90192,-31.74795,17.13754,-32.17773,62.35294,1.38,1913.5,36,19,0,47.05882,50.19608,1.350747,32.88142,0.4,16.20674,217.6045,343.7,19.91065,5.237307,2221,60,4051,0.98,1.11752,0.3828125,1.126792,0.421875,0,0,0,0,0,0,0,0,0,0,0,0,13.34,0,0,0,0,0,0,0,0,0,65,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.2146061,0,16.20404,0.1120428,0.002394991,8.091574,0.4349837,0,0
27.002,21.74799,5.90028,8.676105,-8.489227,-3.049652,-8.263306,90,90,1.007759,11.65608,21.74799,0.03366057,453.3559,4.407626,0.1247486,-0.2625557,1.283747,0.3164329,-37.39177,-33.8325,21.89522,-29.52684,97.25491,1.63,1527.5,36,19,0,49.80392,50.19608,1.383713,30.40186,0.65,17.78765,254.0595,343.9,16.85793,5.241172,2221,60,4051,0.97,1.284904,0.8398438,1.277584,0.8125,0,0,0,0,0,0,0,0,0,0,0,0,13.34,0,0,0,0,0,0,0,0,0,65,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.3048655,0,18.63111,0.1324909,0.003306539,9.447145,0.4640446,0,0
