Time (sec),Vehicle speed (MPH),Fuel rate (l/hr),Total CO2 (kg), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Engine coolant temperature (°C),Engine coolant temperature 1 (°C),Acceleration (m/s²),Engine Torque (kg•m),Max Speed (MPH),Total Trip CO2 (kg),Instant CO2 rate (g/km),CO2 flow (g/s), Accel X (m/s²), Accel Y (m/s²), Accel Z (m/s²), Roll (deg), Pitch (deg),Magnetometer X (µT), Magnetometer Y (µT), Magnetometer Z (µT),Calculated load value (%), Intake manifold absolute pressure (bar), Engine RPM (RPM), Intake air temperature (°C), Ambient air temperature (°C), Absolute throttle position B (%), Accelerator pedal position D (%), Accelerator pedal position E (%), Intake manifold absolute pressure (bar), Mass air flow rate (g/s), Boost (bar),Engine Power (kW),Average Trip CO2 Rate (g/km),Altitude (m),Instant fuel economy (l/100 km),Total fuel economy (l/100 km), Time since engine start (sec), Number of warm-ups since DTCs cleared, Distance traveled since DTCs cleared (km), Barometric pressure (bar),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 1),O2 sensor current wide range (Bank 1  Sensor 1) (mA),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 2),O2 sensor current wide range (Bank 1  Sensor 2) (mA),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 3),O2 sensor current wide range (Bank 1  Sensor 3) (mA),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 4),O2 sensor current wide range (Bank 1  Sensor 4) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 1),O2 sensor current wide range (Bank 2  Sensor 1) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 2),O2 sensor current wide range (Bank 2  Sensor 2) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 3),O2 sensor current wide range (Bank 2  Sensor 3) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 4),O2 sensor current wide range (Bank 2  Sensor 4) (mA), Control module voltage (V), Absolute throttle position C (%), Mass air flow sensor B (g/s), Relative throttle B position (%), Commanded boost pressure A (bar), Boost pressure sensor A (bar), Commanded boost pressure B (bar), Boost pressure sensor B (bar), Boost pressure A control status, Boost pressure B control status,Charge air cooler temperature bank 1  sensor 1 (°C),Charge air cooler temperature bank 1  sensor 2 (°C), Manifold surface temperature (°C), Intake manifold absolute pressure A (bar), Intake manifold absolute pressure B (bar),Total run time with EI-AECD #11 Timer 1 active (sec),Total run time with EI-AECD #11 Timer 2 active (sec),Total run time with EI-AECD #12 Timer 1 active (sec),Total run time with EI-AECD #12 Timer 2 active (sec), Diesel aftertreatment status,O2 sensor concentration bank 1 sensor 1 (%),O2 sensor concentration bank 1 sensor 2 (%),O2 sensor concentration bank 2 sensor 1 (%),O2 sensor concentration bank 2 sensor 2 (%), Absolute throttle position G (%),Target SCR Catalyst NH3 Storage A (g/L),Actual/Modelled SCR Catalyst NH3 Storage A (g/L),Target SCR Catalyst NH3 Storage B (g/L),Actual/Modelled SCR Catalyst NH3 Storage B (g/L), Hydrocarbon Doser Flow Rate (g/min), Hydrocarbon Doser Injector Duty Cycle (%),O2 sensor concentration bank 1 sensor 3 (%),O2 sensor concentration bank 1 sensor 4 (%),O2 sensor concentration bank 2 sensor 3 (%),O2 sensor concentration bank 2 sensor 4 (%),O2 sensor lambda bank 1 sensor 3,O2 sensor lambda bank 1 sensor 4,O2 sensor lambda bank 2 sensor 3,O2 sensor lambda bank 2 sensor 4, Engine Fuel Rate (g/s), Vehicle Fuel Rate (g/s), Engine Exhaust Flow Rate (g/s),Fuel System A Use Percentage Bank 1 (%),Fuel System A Use Percentage Bank 2 (%), Cylinder Fuel Rate, Transmission Actual Gear Status, Transmission Actual Gear Ratio, Vehicle Odometer Reading (km), Motorcycle ABS Disable Switch State, Maximum Current Vehicle Speed Limit (MPH), Alternative Fuel Tank Pressure (bar), Alternative Fuel Tank Temperature (°C),Crankcase Pressure Sensor (inH2O),Fuel System Status Bank 1,Fuel System Status Bank 2,Short Term Fuel Trim Bank 1 (%),Long Term Fuel Trim Bank 1 (%),Short Term Fuel Trim Bank 2 (%),Long Term Fuel Trim Bank 2 (%),O2 Sensor Concentration Bank 1 Sensor 5 (%),O2 Sensor Concentration Bank 1 Sensor 6 (%),O2 Sensor Concentration Bank 2 Sensor 5 (%),O2 Sensor Concentration Bank 2 Sensor 6 (%),O2 Sensor Lambda Bank 1 Sensor 5,O2 Sensor Lambda Bank 1 Sensor 6,O2 Sensor Lambda Bank 2 Sensor 5,O2 Sensor Lambda Bank 2 Sensor 6, Input voltage read by the scan tool (V), Acceleration (Avg) (m/s²), A/F Commanded, A/F Actual,Trip Distance (km), Trip Fuel (gal),Trip Fuel Economy (l/100 km),Trip Duration (min), Idling Count, Seconds Idling (sec)
0.000,0,0,0,-8.971878,2.419983,-19.1129,0,0,0,0,0,0,0,0,-0.0497328,0.3937925,-0.7615512,8.204478,-38.47683,-25.76708,5.786814,-15.22223,0,0,0,0,0,0,0,0,0,0,0,0,0,344.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,0,0,0,-10.75793,-0.4908142,-10.52213,0,0,0,0,0,0,0,0,-0.7216386,0.1039099,0.4842241,3.687364,-39.22325,-32.77496,3.754587,-9.132309,0,0,0,0,0,0,0,0,0,0,0,0,0,344.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.002,0,0,0,41.46913,8.234146,53.03123,0,0,0,0,0,0,0,0,-1.422015,-0.4106772,0.09400655,-3.214388,-39.23125,-32.59526,6.879522,-17.01747,0,0,0,0,0,0,0,0,0,0,0,0,0,344.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.001,0,0,0,23.2775,-11.67192,14.99574,82,82,-0.5889918,0,0,0,0,0,0.3104622,0.0706846,-0.422085,9.564381,-36.84307,-36.04601,12.86939,-17.53413,43.52941,1.01,999.5,25,18,0,19.60784,20.39216,0,12.99915,0.01,0,0,344.2,0,5.61655,428,59,4028,0.98,2.465864,2.226563,2.385344,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.06,0,0,0,0,0,0,0,0,0,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,-0.1004789,0,35.75503,0,0,0,0,1,5E-06
4.001,0,0,0,5.045929,15.48022,6.125763,82,82,-0.5889918,0,0,0,0,0,0.5755804,-0.1273501,0.1051782,15.99335,-34.52085,-25.37413,6.358665,-29.87714,43.52941,1.01,999.5,25,18,0,19.60784,20.39216,0,12.99915,0.01,0,0,344.2,0,5.61655,428,59,4028,0.98,2.465864,2.226563,2.385344,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.06,0,0,0,0,0,0,0,0,0,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,-0.1004789,0,35.75503,0,0,0,0,1,5E-06
5.003,3.728227,1.065121,6.040936,14.57875,26.38821,8.02655,82,82,0.2240641,3.210894,3.728227,0.002623517,477.4,0.7956668,-0.9590563,0.4819448,-0.4320549,8.72565,-39.43143,-30.31807,16.91132,-29.14377,21.96078,1.02,1001,25,18,0,14.90196,14.90196,0.6606291,12.92707,0.04,3.211036,476.9687,344.2,17.75201,5.618217,428,59,4028,0.98,2.745488,2.375,2.828936,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.06,0,0,0,0,0,0,0,0,0,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,-0.03401422,0,39.80957,0.005500396,0.0002577128,17.73597,0.08472987,1,1.723812
6.001,4.349598,0.7121928,6.041865,8.083313,21.75467,15.65649,82,82,0.3325841,1.866357,4.349598,0.003552737,273.6114,0.5320222,-1.175786,0.1105395,-0.1248368,4.995511,-38.12128,-32.19758,20.36599,-33.37833,55.68628,1.04,1151.5,25,18,0,28.23529,28.23529,0.8742586,15.16223,0.06,2.147058,400.4022,344.1,10.17418,5.618608,428,59,4028,0.98,1.741184,1.585938,1.589904,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.06,0,0,0,0,0,0,0,0,0,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,-0.004772956,0,25.24717,0.00887292,0.0003489918,14.88886,0.1148324,1,3.529972
7.001,4.349598,0.7121928,6.041865,-3.698623,13.93219,12.65826,82,82,0.3325841,1.866357,4.349598,0.003552737,273.6114,0.5320222,0.3509457,-0.1466112,0.03716591,4.169045,-38.01817,-30.69947,24.61244,-39.70001,55.68628,1.04,1151.5,25,18,0,28.23529,28.23529,0.8742586,15.16223,0.06,2.147058,400.4022,344.1,10.17418,5.618608,428,59,4028,0.98,1.741184,1.585938,1.589904,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.06,0,0,0,0,0,0,0,0,0,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,-0.004772956,0,25.24717,0.00887292,0.0003489918,14.88886,0.1148324,1,3.529972
8.001,6.835083,1.714644,6.04417,-3.860489,4.410156,-3.246185,82,82,0.3885601,4.410998,6.835083,0.005857883,419.1948,1.280873,-0.6533583,0.1412607,-0.3636075,1.04175,-35.43045,-29.82165,22.49321,-40.66028,58.82353,1.03,1173,25,18,0,27.84314,27.84314,0.7215826,15.29681,0.05,5.16916,407.4836,344,15.58766,5.619978,428,59,4028,0.97,1.61284,1.421875,1.625528,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.06,0,0,0,0,0,0,0,0,0,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.05692366,0,23.38618,0.01437575,0.0005754306,15.15218,0.144916,1,5.334984
9.001,6.835083,1.714644,6.04417,-16.34541,3.742005,14.41464,82,82,0.3885601,4.410998,6.835083,0.005857883,419.1948,1.280873,0.05463114,-0.2001846,-0.7146147,0.5434548,-36.17439,-28.21122,24.63193,-42.30644,58.82353,1.03,1173,25,18,0,27.84314,27.84314,0.7215826,15.29681,0.05,5.16916,407.4836,344,15.58766,5.619978,428,59,4028,0.97,1.61284,1.421875,1.625528,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.06,0,0,0,0,0,0,0,0,0,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.05692366,0,23.38618,0.01437575,0.0005754306,15.15218,0.144916,1,5.334984
10.001,8.699197,1.663176,6.046398,2.215927,0.5815125,0.5207366,82,82,0.5398148,4.324681,8.699197,0.008085713,319.4808,1.242425,-0.1206382,0.1231526,0.09923409,3.39964,-37.45975,-27.20627,27.55031,-42.08301,52.94118,1.03,1160.5,23,18,0,22.7451,22.35294,0.6504492,15.13381,0.06,5.013999,378.1855,344.1,11.87982,5.621065,428,59,4028,0.98,1.982256,1.847656,2.20088,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.06,0,0,0,0,0,0,0,0,0,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.08801464,0,28.74271,0.02138028,0.0007942743,14.06274,0.1798519,1,5.334984
11.001,8.699197,1.663176,6.046398,-1.631409,-1.96907,1.666199,82,82,0.5398148,4.324681,8.699197,0.008085713,319.4808,1.242425,-0.0141138,-0.3177443,0.1813625,2.534546,-38.28754,-26.39428,28.47715,-43.13582,52.94118,1.03,1160.5,23,18,0,22.7451,22.35294,0.6504492,15.13381,0.06,5.013999,378.1855,344.1,11.87982,5.621065,428,59,4028,0.98,1.982256,1.847656,2.20088,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.06,0,0,0,0,0,0,0,0,0,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.08801464,0,28.74271,0.02138028,0.0007942743,14.06274,0.1798519,1,5.334984
12.003,9.941939,1.406985,6.048608,-27.30815,-16.87088,36.2875,82,82,0.3634763,3.714533,9.941939,0.0102951,236.4853,1.051046,0.8940497,-0.3826611,0.1720802,13.71262,-45.58273,-30.15974,39.2977,-38.13625,22.35294,1.01,1143,23,18,0,17.64706,17.64706,0.6138353,14.71487,0.03,4.241656,335.0961,344,8.793649,5.621806,428,59,4028,0.98,3.248616,2.644531,5.967264,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.06,0,0,0,0,0,0,0,0,0,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.1463677,0,47.10493,0.03072284,0.001011307,12.46047,0.2089155,1,5.334984
13.001,9.941939,1.406985,6.048608,-1.670319,21.0972,-5.212143,82,82,0.3634763,3.714533,9.941939,0.0102951,236.4853,1.051046,-0.3710355,0.773378,-1.029223,12.40172,-38.3717,-16.20757,26.66368,-49.5468,22.35294,1.01,1143,23,18,0,17.64706,17.64706,0.6138353,14.71487,0.03,4.241656,335.0961,344,8.793649,5.621806,428,59,4028,0.98,3.248616,2.644531,5.967264,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.06,0,0,0,0,0,0,0,0,0,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.1463677,0,47.10493,0.03072284,0.001011307,12.46047,0.2089155,1,5.334984
14.002,9.320568,0.4573217,6.049204,-7.221191,29.18904,24.04561,82,82,0.05213033,1.436764,9.941939,0.01089169,81.99081,0.3416284,0.2113218,0.08241153,-0.08700879,9.418649,-39.29787,-11.75673,30.66032,-49.09921,9.411765,1,960.5,23,18,0,21.17647,23.13725,0.47978,12.24295,0.02,1.378694,286.9606,344.1,3.048809,5.621344,428,59,4028,0.98,2.504904,2.246094,2.132072,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.06,0,0,0,0,0,0,0,0,0,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.1303648,0,36.32111,0.03795534,0.00106991,10.67056,0.2386982,1,5.334984
15.002,9.320568,0.4573217,6.049204,-3.473618,35.34055,18.27855,82,82,0.05213033,1.436764,9.941939,0.01089169,81.99081,0.3416284,0.2380628,0.1120471,0.2860538,6.530037,-40.1255,-6.788052,29.35701,-42.77293,9.411765,1,960.5,23,18,0,21.17647,23.13725,0.47978,12.24295,0.02,1.378694,286.9606,344,3.048809,5.621344,428,59,4028,0.98,2.504904,2.246094,2.132072,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.06,0,0,0,0,0,0,0,0,0,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.1303648,0,36.32111,0.03795534,0.00106991,10.67056,0.2386982,1,5.334984
16.002,9.320568,0.2415909,6.049528,2.24231,52.42459,11.78334,82,82,-0.08001427,0.6311894,9.941939,0.0112154,43.31358,0.1804732,0.3658524,-0.2661013,2.061894,5.367714,-47.38964,5.047264,38.5815,-40.38263,44.70588,1.04,1155,23,18,0,23.13725,23.13725,0.7163304,15.31102,0.06,0.7283275,246.6172,343.9,1.610605,5.620588,428,59,4028,0.98,1.94712,1.816406,1.903688,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.06,0,0,0,0,0,0,0,0,0,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.08254169,0,28.23324,0.04547697,0.001101709,9.170402,0.2677578,1,5.334984
17.002,9.320568,0.2415909,6.049528,15.04773,-13.76791,-2.170959,82,82,-0.08001427,0.6311894,9.941939,0.0112154,43.31358,0.1804732,0.9966464,0.04374109,-0.6266642,15.06999,-41.95875,-3.423355,33.27574,-43.26181,44.70588,1.04,1155,23,18,0,23.13725,23.13725,0.7163304,15.31102,0.06,0.7283275,246.6172,343.8,1.610605,5.620588,428,59,4028,0.98,1.94712,1.816406,1.903688,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.06,0,0,0,0,0,0,0,0,0,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.08254169,0,28.23324,0.04547697,0.001101709,9.170402,0.2677578,1,5.334984
18.002,10.56331,1.519172,6.051504,4.291794,4.583755,1.398056,82,82,0.1594324,3.636847,10.56331,0.01319096,240.3215,1.134851,-1.244346,-0.1214371,0.7729131,6.870639,-42.68629,-5.597408,29.55227,-36.47267,71.37255,1.03,1260.5,25,18,0,31.37255,30.98039,0.7886084,16.54889,0.05,4.579868,245.6214,343.9,8.936298,5.621268,428,59,4028,0.98,1.604544,1.394531,1.572336,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.06,0,0,0,0,0,0,0,0,0,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.09899396,0,23.26589,0.05370446,0.001295772,9.133373,0.3028495,1,5.334984
19.003,13.04879,2.406543,6.055272,-13.7728,-1.314743,0.9768829,82,82,0.424906,4.923372,13.04879,0.01695954,308.1832,1.797736,-0.9112659,0.4905289,0.01683268,0.7617231,-38.04691,7.548271,24.53251,-39.6562,51.37255,1.04,1475,25,18,0,25.88235,25.88235,0.7218449,19.42187,0.06,7.255039,257.3063,343.9,11.45972,5.623054,428,59,4028,0.98,2.017392,1.914063,2.54736,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.06,0,0,0,0,0,0,0,0,0,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.2641985,0,29.25218,0.06591186,0.001665966,9.567875,0.3322827,1,5.334984
20.002,13.04879,2.406543,6.055272,-2.176193,-3.789093,-6.657761,82,82,0.424906,4.923372,13.04879,0.01695954,308.1832,1.797736,-0.1982574,0.1183415,-0.122821,0.770414,-37.75777,2.716919,23.23721,-37.98987,51.37255,1.04,1475,25,18,0,25.88235,25.88235,0.7218449,19.42187,0.06,7.255039,257.3063,343.9,11.45972,5.623054,428,59,4028,0.98,2.017392,1.914063,2.54736,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.06,0,0,0,0,0,0,0,0,0,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.2641985,0,29.25218,0.06591186,0.001665966,9.567875,0.3322827,1,5.334984
21.002,13.04879,2.406543,6.055272,4.279358,-1.141159,-15.67249,82,82,0.424906,4.923372,13.04879,0.01695954,308.1832,1.797736,0.5526195,-0.2396533,1.01015,-1.279252,-40.16254,7.719872,26.86199,-44.21805,51.37255,1.04,1475,25,18,0,25.88235,25.88235,0.7218449,19.42187,0.06,7.255039,257.3063,343.9,11.45972,5.623054,428,59,4028,0.98,2.017392,1.914063,2.54736,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.06,0,0,0,0,0,0,0,0,0,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.2641985,0,29.25218,0.06591186,0.001665966,9.567875,0.3322827,1,5.334984
22.002,13.67017,1.882545,6.057774,-16.7715,6.287109,-16.35689,82,82,0.3435847,3.917766,13.67017,0.0194614,230.1216,1.406299,1.845798,-0.1150307,1.026524,1.090226,-38.40788,9.752968,21.24555,-54.50612,0,1.02,1450,25,18,0,14.90196,14.90196,0.6704193,18.72552,0.04,5.675335,253.4764,343.9,8.557018,5.623851,447,59,4028,0.98,15.9903,3.746094,15.9903,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,14.64,0,0,0,0,0,0,0,0,0,59,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,0.2855093,0,231.8593,0.07677799,0.001911729,9.42546,0.3697574,1,5.334984
23.002,10.56331,0,6.057774,21.91927,-32.21162,-10.84151,82,82,-0.2311118,0,13.67017,0.0194614,0,0,0.9355179,-0.2554864,-0.02395209,-0.6972151,-42.93369,-4.877193,26.81638,-54.0719,0,1.02,1108.5,25,18,0,14.90196,14.90196,1.014797,14.31534,0.04,0,222.7138,343.9,0,5.622363,447,59,4028,0.98,15.9903,3.9375,13.64546,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,14.64,0,0,0,0,0,0,0,0,0,59,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,0.1731633,0,231.8593,0.08738302,0.001911729,8.281561,0.3987894,1,5.334984
24.002,10.56331,0,6.057774,1.978485,-16.45625,-19.37549,82,82,-0.2311118,0,13.67017,0.0194614,0,0,-0.5133677,0.1458464,-0.273496,-0.3665072,-43.55451,-18.96969,30.06812,-46.2587,0,1.02,1108.5,25,18,0,14.90196,14.90196,1.014797,14.31534,0.04,0,222.7138,344,0,5.622363,447,59,4028,0.98,15.9903,3.9375,13.64546,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,14.64,0,0,0,0,0,0,0,0,0,59,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,0.1731633,0,231.8593,0.08738302,0.001911729,8.281561,0.3987894,1,5.334984
25.002,10.56331,0,6.057774,2.832962,7.658432,-24.04942,82,82,-0.2311118,0,13.67017,0.0194614,0,0,0.1833418,0.2339567,1.095806,1.307486,-43.92733,-21.93578,25.18461,-49.23059,0,1.02,1108.5,25,18,0,14.90196,14.90196,1.014797,14.31534,0.04,0,222.7138,344,0,5.622363,447,59,4028,0.98,15.9903,3.9375,13.64546,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,14.64,0,0,0,0,0,0,0,0,0,59,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,0.1731633,0,231.8593,0.08738302,0.001911729,8.281561,0.3987894,1,5.334984
26.002,8.699197,0,6.057774,-0.8047638,-17.54015,-5.337204,82,82,-0.549265,0,13.67017,0.0194614,0,0,0.9585826,-0.02167723,-0.5919144,3.999307,-40.24977,-20.76426,12.96975,-50.09235,19.60784,1.02,960,21,17,0,14.90196,14.90196,0.4645646,12.39759,0.04,0,206.7429,343.9,0,5.621416,447,59,4028,0.98,5.479752,3.125,4.98004,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,14.64,0,0,0,0,0,0,0,0,0,59,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.1091395,0,79.45641,0.09413338,0.001911729,7.687685,0.4348665,1,5.334984
27.002,8.077826,0.5193838,6.058611,-13.32959,-15.13595,-5.425446,82,82,-0.3040879,1.499082,13.67017,0.02029838,107.4434,0.38799,-0.6447513,0.5312998,-0.3602997,-3.717936,-39.59101,-35.23743,10.19346,-28.28499,40.78431,1.01,1045.5,21,17,0,27.84314,31.37255,0.734591,13.55118,0.03,1.565793,199.0733,343.9,3.995257,5.621094,447,59,4028,0.98,1.555256,1.332031,1.4274,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,14.64,0,0,0,0,0,0,0,0,0,59,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.03463367,0,22.55121,0.1019644,0.001993947,7.402493,0.4636165,1,5.334984
