Time (sec),Vehicle speed (MPH),Fuel rate (l/hr),Total CO2 (kg), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Engine coolant temperature (°C),Engine coolant temperature 1 (°C),Acceleration (m/s²),Engine Torque (kg•m),Max Speed (MPH),Total Trip CO2 (kg),Instant CO2 rate (g/km),CO2 flow (g/s), Accel X (m/s²), Accel Y (m/s²), Accel Z (m/s²), Roll (deg), Pitch (deg),Magnetometer X (µT), Magnetometer Y (µT), Magnetometer Z (µT),Calculated load value (%), Intake manifold absolute pressure (bar), Engine RPM (RPM), Intake air temperature (°C), Ambient air temperature (°C), Absolute throttle position B (%), Accelerator pedal position D (%), Accelerator pedal position E (%), Intake manifold absolute pressure (bar), Mass air flow rate (g/s), Boost (bar),Engine Power (kW),Average Trip CO2 Rate (g/km),Altitude (m),Instant fuel economy (l/100 km),Total fuel economy (l/100 km), Time since engine start (sec), Number of warm-ups since DTCs cleared, Distance traveled since DTCs cleared (km), Barometric pressure (bar),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 1),O2 sensor current wide range (Bank 1  Sensor 1) (mA),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 2),O2 sensor current wide range (Bank 1  Sensor 2) (mA),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 3),O2 sensor current wide range (Bank 1  Sensor 3) (mA),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 4),O2 sensor current wide range (Bank 1  Sensor 4) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 1),O2 sensor current wide range (Bank 2  Sensor 1) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 2),O2 sensor current wide range (Bank 2  Sensor 2) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 3),O2 sensor current wide range (Bank 2  Sensor 3) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 4),O2 sensor current wide range (Bank 2  Sensor 4) (mA), Control module voltage (V), Absolute throttle position C (%), Mass air flow sensor B (g/s), Relative throttle B position (%), Commanded boost pressure A (bar), Boost pressure sensor A (bar), Commanded boost pressure B (bar), Boost pressure sensor B (bar), Boost pressure A control status, Boost pressure B control status,Charge air cooler temperature bank 1  sensor 1 (°C),Charge air cooler temperature bank 1  sensor 2 (°C), Manifold surface temperature (°C), Intake manifold absolute pressure A (bar), Intake manifold absolute pressure B (bar),Total run time with EI-AECD #11 Timer 1 active (sec),Total run time with EI-AECD #11 Timer 2 active (sec),Total run time with EI-AECD #12 Timer 1 active (sec),Total run time with EI-AECD #12 Timer 2 active (sec), Diesel aftertreatment status,O2 sensor concentration bank 1 sensor 1 (%),O2 sensor concentration bank 1 sensor 2 (%),O2 sensor concentration bank 2 sensor 1 (%),O2 sensor concentration bank 2 sensor 2 (%), Absolute throttle position G (%),Target SCR Catalyst NH3 Storage A (g/L),Actual/Modelled SCR Catalyst NH3 Storage A (g/L),Target SCR Catalyst NH3 Storage B (g/L),Actual/Modelled SCR Catalyst NH3 Storage B (g/L), Hydrocarbon Doser Flow Rate (g/min), Hydrocarbon Doser Injector Duty Cycle (%),O2 sensor concentration bank 1 sensor 3 (%),O2 sensor concentration bank 1 sensor 4 (%),O2 sensor concentration bank 2 sensor 3 (%),O2 sensor concentration bank 2 sensor 4 (%),O2 sensor lambda bank 1 sensor 3,O2 sensor lambda bank 1 sensor 4,O2 sensor lambda bank 2 sensor 3,O2 sensor lambda bank 2 sensor 4, Engine Fuel Rate (g/s), Vehicle Fuel Rate (g/s), Engine Exhaust Flow Rate (g/s),Fuel System A Use Percentage Bank 1 (%),Fuel System A Use Percentage Bank 2 (%), Cylinder Fuel Rate, Transmission Actual Gear Status, Transmission Actual Gear Ratio, Vehicle Odometer Reading (km), Motorcycle ABS Disable Switch State, Maximum Current Vehicle Speed Limit (MPH), Alternative Fuel Tank Pressure (bar), Alternative Fuel Tank Temperature (°C),Crankcase Pressure Sensor (inH2O),Fuel System Status Bank 1,Fuel System Status Bank 2,Short Term Fuel Trim Bank 1 (%),Long Term Fuel Trim Bank 1 (%),Short Term Fuel Trim Bank 2 (%),Long Term Fuel Trim Bank 2 (%),O2 Sensor Concentration Bank 1 Sensor 5 (%),O2 Sensor Concentration Bank 1 Sensor 6 (%),O2 Sensor Concentration Bank 2 Sensor 5 (%),O2 Sensor Concentration Bank 2 Sensor 6 (%),O2 Sensor Lambda Bank 1 Sensor 5,O2 Sensor Lambda Bank 1 Sensor 6,O2 Sensor Lambda Bank 2 Sensor 5,O2 Sensor Lambda Bank 2 Sensor 6, Input voltage read by the scan tool (V), Acceleration (Avg) (m/s²), A/F Commanded, A/F Actual,Trip Distance (km), Trip Fuel (gal),Trip Fuel Economy (l/100 km),Trip Duration (min), Idling Count, Seconds Idling (sec)
0.000,0,0,0,25.70985,20.02083,-30.08568,0,0,0,0,0,0,0,0,-0.1151716,1.96826,3.444193,-4.766974,-54.03152,-60.05141,-67.24577,114.9731,0,0,0,0,0,0,0,0,0,0,0,0,0,340.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999,0,0,0,-43.4648,-10.23442,-20.82695,0,0,0,0,0,0,0,0,-0.9241489,1.16957,0.9135481,-14.69564,-41.71034,-63.45646,-67.76497,129.9287,0,0,0,0,0,0,0,0,0,0,0,0,0,340.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.999,0,0,0,-3.678864,-11.44235,3.4086,0,0,0,0,0,0,0,0,0.8968754,-0.938927,1.242498,-5.100876,-60.2886,-64.50349,-69.48756,116.7273,0,0,0,0,0,0,0,0,0,0,0,0,0,340.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.999,0,0,0,58.08184,-17.16982,4.485733,87,87,0,0,0,0,0,0,1.174771,1.375313,-1.49311,4.54636,-38.27118,-76.39165,-55.15754,133.1963,35.68628,0.93,751,13,32,0,14.90196,14.90196,0,8.9936,-0.07,0,0,340.2,0,5.600845,14,77,4337,0.97,2.888472,-0.00390625,2.882616,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,61,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0,0,41.88284,0,0,0,0,1,7E-06
3.999,0,0,0,-3.549393,11.98778,1.56929,87,87,0,0,0,0,0,0,0.5766864,1.398763,-1.667334,3.492335,-27.90797,-76.22221,-49.50248,137.0091,35.68628,0.93,751,13,32,0,14.90196,14.90196,0,8.9936,-0.07,0,0,340.2,0,5.600845,14,77,4337,0.97,2.888472,-0.00390625,2.882616,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,61,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0,0,41.88284,0,0,0,0,1,7E-06
4.999,0,0.7687569,25.12025,-32.71582,8.100235,5.331909,87,87,0,2.485053,0,0.001803312,0,0.5742766,-0.4726949,-0.1807801,0.3992173,4.237922,-35.98642,-82.07482,-57.07788,138.5797,53.33333,0.97,933.5,13,32,0,23.92157,23.92157,0.7429012,11.94519,0,2.317582,0,340.1,0,5.601247,14,77,4337,0.97,2.304824,-0.00390625,2.255048,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,61,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0,0,33.41995,0,0.0001771426,0,0.08480525,1,1.725982
5.999,1.864114,1.595363,25.12233,-56.43057,-7.090897,-16.82014,87,87,0.239009,4.249039,1.864114,0.003881378,1430.122,1.191768,0.5608698,-1.174644,2.982208,5.632243,-43.67464,-85.82224,-55.82571,124.5403,51.37255,1.06,1133,13,32,0,27.45098,27.45098,0.8299076,15.84319,0.09,4.809564,2671.73,340.1,53.17874,5.601662,14,77,4337,0.97,1.550864,-0.00390625,1.62992,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,61,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0.0478018,0,22.48753,0.001452758,0.0003812748,99.34767,0.114588,1,3.512382
6.999,1.864114,1.595363,25.12233,16.45377,13.36708,1.091736,87,87,0.239009,4.249039,1.864114,0.003881378,1430.122,1.191768,0.1391913,-0.9724304,1.086911,2.402564,-49.36644,-85.60947,-57.47087,118.4726,51.37255,1.06,1133,13,32,0,27.45098,27.45098,0.8299076,15.84319,0.09,4.809564,2671.73,340,53.17874,5.601662,14,77,4337,0.97,1.550864,-0.00390625,1.62992,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,61,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0.0478018,0,22.48753,0.001452758,0.0003812748,99.34767,0.114588,1,3.512382
8.001,4.97097,1.339735,25.12413,-12.37004,8.872726,6.533234,87,87,0.6264719,3.963507,4.97097,0.005686668,450.3638,1.000808,-0.1559263,0.329298,-0.2539586,2.664186,-46.02641,-87.02625,-53.2224,119.5342,32.15686,1.03,1020,13,32,0,14.90196,14.90196,0.59613,13.85939,0.06,4.038917,1046.186,340.1,16.74667,5.601931,14,77,4337,0.97,2.399496,-0.00390625,2.375584,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,61,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0.1252944,0,34.79269,0.005435617,0.0005586118,38.90219,0.1437309,1,5.260969
8.999,4.97097,1.339735,25.12413,-10.18098,16.871,15.78133,87,87,0.6264719,3.963507,4.97097,0.005686668,450.3638,1.000808,-0.2776308,1.058446,-1.325717,3.704481,-41.08012,-89.83427,-48.33943,119.2938,32.15686,1.03,1020,13,32,0,14.90196,14.90196,0.59613,13.85939,0.06,4.038917,1046.186,340.1,16.74667,5.601931,14,77,4337,0.97,2.399496,-0.00390625,2.375584,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,61,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0.1252944,0,34.79269,0.005435617,0.0005586118,38.90219,0.1437309,1,5.260969
9.999,3.728227,0.7162561,25.12506,-2.514999,19.45763,19.96689,87,87,0.2287619,2.063361,4.97097,0.006616813,321.0345,0.5350575,-0.2253735,-0.06857641,0.4137817,4.872177,-43.53305,-95.53078,-44.56225,113.8273,37.64706,1.03,1047.5,17,32,0,31.37255,31.37255,0.5655587,14.23305,0.06,2.159307,792.1652,340,11.93759,5.60204,14,77,4337,0.97,1.396168,-0.00390625,1.343464,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,61,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0.09355418,0,20.24444,0.008352819,0.0006499816,29.45648,0.1790912,1,7.382602
10.999,3.728227,0.7162561,25.12506,8.376938,18.69203,8.839478,87,87,0.2287619,2.063361,4.97097,0.006616813,321.0345,0.5350575,0.4882182,-0.4762442,0.1135956,4.127232,-45.38466,-97.2,-40.17725,105.7477,37.64706,1.03,1047.5,17,32,0,31.37255,31.37255,0.5655587,14.23305,0.06,2.159307,792.1652,340,11.93759,5.60204,14,77,4337,0.97,1.396168,-0.00390625,1.343464,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,61,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0.09355418,0,20.24444,0.008352819,0.0006499816,29.45648,0.1790912,1,7.382602
12.000,6.835083,1.456708,25.12738,-8.102509,3.834289,6.09906,87,87,0.1680454,3.712631,6.835083,0.008928994,356.1348,1.08819,0.2274572,0.202675,-0.6304837,0.8502527,-44.15565,-94.63091,-40.71371,101.2662,70.58823,1.14,1184,17,32,0,28.62745,28.62745,0.9700618,17.56041,0.17,4.391557,601.405,339.9,13.24279,5.602337,14,77,4337,0.97,1.485472,-0.00390625,1.479128,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,61,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0.1589034,0,21.53934,0.01484689,0.0008771113,22.3631,0.2082142,1,9.129987
13.000,6.835083,1.456708,25.12738,-13.01303,-3.334274,-6.017639,87,87,0.1680454,3.712631,6.835083,0.008928994,356.1348,1.08819,0.3149794,-0.2521177,0.05971812,2.856043,-45.95039,-94.70523,-35.69123,99.01936,70.58823,1.14,1184,17,32,0,28.62745,28.62745,0.9700618,17.56041,0.17,4.391557,601.405,340,13.24279,5.602337,14,77,4337,0.97,1.485472,-0.00390625,1.479128,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,61,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0.1589034,0,21.53934,0.01484689,0.0008771113,22.3631,0.2082142,1,9.129987
14.000,9.320568,2.460674,25.13057,3.506454,4.369171,-2.381439,87,87,0.6464222,6.362741,9.320568,0.01212567,441.1613,1.838172,0.2633716,-0.5792081,0.05828493,3.155899,-44.07004,-95.58199,-37.8971,101.2014,65.88235,1.06,1167,17,32,0,25.09804,25.09804,0.7731826,16.09366,0.09,7.418227,548.9706,340.1,16.40448,5.602807,14,77,4337,0.97,1.598688,-0.00390625,1.623576,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,61,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0.2228386,0,23.18098,0.02208802,0.001191127,20.41334,0.2382868,1,9.129987
15.000,9.320568,2.460674,25.13057,0.7443695,2.628357,-3.84639,87,87,0.6464222,6.362741,9.320568,0.01212567,441.1613,1.838172,0.1780992,-0.4625601,0.3510133,2.77645,-44.60302,-95.93691,-38.73027,100.7803,65.88235,1.06,1167,17,32,0,25.09804,25.09804,0.7731826,16.09366,0.09,7.418227,548.9706,340.2,16.40448,5.602807,14,77,4337,0.97,1.598688,-0.00390625,1.623576,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,61,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0.2228386,0,23.18098,0.02208802,0.001191127,20.41334,0.2382868,1,9.129987
16.000,11.18468,2.136579,25.1335,-8.853302,2.51268,11.53401,87,87,0.5477858,5.112871,11.18468,0.01505654,319.2133,1.596066,-1.039603,0.5730476,-0.9269618,3.788661,-42.54623,-95.31648,-36.21997,101.5546,30.98039,1.03,1261,17,32,0,14.90196,14.90196,0.7297782,16.89781,0.06,6.441172,482.256,340.3,11.86987,5.603153,14,77,4337,0.97,15.9903,-0.00390625,15.9903,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,61,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0.2684606,0,231.8593,0.03122104,0.001479031,17.93258,0.267719,1,9.129987
17.000,11.18468,2.136579,25.1335,-8.527908,12.71008,15.42685,87,87,0.5477858,5.112871,11.18468,0.01505654,319.2133,1.596066,-0.7293249,0.308891,0.3361715,7.22664,-43.70877,-92.77639,-30.3869,101.0802,30.98039,1.03,1261,17,32,0,14.90196,14.90196,0.7297782,16.89781,0.06,6.441172,482.256,340.3,11.86987,5.603153,14,77,4337,0.97,15.9903,-0.00390625,15.9903,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,61,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0.2684606,0,231.8593,0.03122104,0.001479031,17.93258,0.267719,1,9.129987
18.000,9.941939,0.6365522,25.13433,18.38611,38.71568,16.25475,87,87,0.06853008,1.91798,11.18468,0.0158843,106.9913,0.4755171,-0.4602734,-0.2415771,-0.7048351,6.833279,-44.96805,-85.80812,-26.5898,95.69719,0,0.99,1001.5,21,32,0,23.13725,24.31373,0.4279017,12.89924,0.02,1.919023,407.7351,340.4,3.978448,5.603078,14,77,4337,0.97,1.877336,-0.00390625,1.7934,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,61,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.2365446,0,27.22137,0.0389574,0.001560344,15.16154,0.3027551,1,9.129987
19.000,9.320568,0,25.13433,-3.801437,19.33643,4.74556,87,87,-0.2255699,0,11.18468,0.0158843,0,0,0.4342152,-0.7679313,-0.7363069,3.534266,-44.44133,-75.43752,-27.92622,92.06377,34.90196,1.04,1103.5,21,32,0,23.92157,23.92157,0.6201199,14.72778,0.07,0,332.816,340.4,0,5.602784,14,77,4337,0.97,2.399496,-0.00390625,2.961672,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,61,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.2233466,0,34.79269,0.04772698,0.001560344,12.37568,0.3318295,1,9.129987
20.000,9.320568,0,25.13433,10.7354,12.00746,-1.259933,87,87,-0.2255699,0,11.18468,0.0158843,0,0,0.5261388,0.04344014,-0.3281425,0.835353,-42.17002,-68.21433,-30.47393,92.4276,34.90196,1.04,1103.5,21,32,0,23.92157,23.92157,0.6201199,14.72778,0.07,0,332.816,340.4,0,5.602784,14,77,4337,0.97,2.399496,-0.00390625,2.961672,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,61,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.2233466,0,34.79269,0.04772698,0.001560344,12.37568,0.3318295,1,9.129987
21.000,9.320568,0,25.13433,-2.893829,0.6834412,0.007476807,87,87,-0.2255699,0,11.18468,0.0158843,0,0,0.05719217,0.3354895,0.2531697,0.3119991,-44.47173,-67.58498,-30.5318,93.09612,34.90196,1.04,1103.5,21,32,0,23.92157,23.92157,0.6201199,14.72778,0.07,0,332.816,340.4,0,5.602784,14,77,4337,0.97,2.399496,-0.00390625,2.961672,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,61,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.2233466,0,34.79269,0.04772698,0.001560344,12.37568,0.3318295,1,9.129987
22.000,9.941939,0.7518612,25.13531,1.192932,-4.554077,-3.056351,87,87,0.01393391,2.301027,11.18468,0.01686708,126.3724,0.5616552,0.1134228,0.4482927,-0.4460499,0.2233422,-43.91736,-68.74234,-30.06383,92.47534,3.529412,1.01,986,21,32,0,14.90196,14.90196,0.5197251,12.77997,0.04,2.266646,304.1834,340.5,4.699129,5.602743,33,77,4337,0.97,2.209176,-0.00390625,1.936872,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,68,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.2393314,0,32.03305,0.05545038,0.001656884,11.31099,0.3693229,1,9.129987
23.000,8.077826,0.1121869,25.1355,0.3773346,-0.05561829,-1.510376,87,87,-0.1054997,0.2897173,11.18468,0.01705544,23.20777,0.08380584,-0.1544779,-0.4157161,0.312052,1.29257,-44.77212,-70.76924,-28.58782,92.01543,61.17647,1.06,1168.5,21,32,0,26.27451,22.7451,0.8582646,15.89521,0.09,0.3382114,268.3152,340.5,0.8629755,5.602513,33,77,4337,0.97,2.632272,-0.00390625,3.47212,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,68,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.2022467,0,38.16795,0.06356493,0.001675387,9.977237,0.3980789,1,9.129987
24.001,8.077826,0.1121869,25.1355,-1.142578,1.453461,1.26239,87,87,-0.1054997,0.2897173,11.18468,0.01705544,23.20777,0.08380584,0.02025135,0.2028728,-0.003124034,1.271356,-44.72418,-70.99,-28.97907,92.4935,61.17647,1.06,1168.5,21,32,0,26.27451,22.7451,0.8582646,15.89521,0.09,0.3382114,268.3152,340.6,0.8629755,5.602513,33,77,4337,0.97,2.632272,-0.00390625,3.47212,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,68,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.2022467,0,38.16795,0.06356493,0.001675387,9.977237,0.3980789,1,9.129987
25.001,8.077826,0.1121869,25.1355,3.599136,2.161743,-1.804337,87,87,-0.1054997,0.2897173,11.18468,0.01705544,23.20777,0.08380584,-0.08092363,0.3380721,0.2882468,1.292264,-44.96566,-71.75583,-28.43863,92.72874,61.17647,1.06,1168.5,21,32,0,26.27451,22.7451,0.8582646,15.89521,0.09,0.3382114,268.3152,340.7,0.8629755,5.602513,33,77,4337,0.97,2.632272,-0.00390625,3.47212,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,68,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.2022467,0,38.16795,0.06356493,0.001675387,9.977237,0.3980789,1,9.129987
26.001,8.699197,1.133439,25.13697,2.526276,-1.691727,-3.898178,87,87,-0.1057535,3.621239,11.18468,0.01852358,217.7232,0.8467013,-0.1085952,0.1066546,-0.2355519,1.021437,-43.91429,-72.19676,-28.86934,93.07602,18.82353,1.01,944.5,26,32,0,14.90196,14.90196,0.4221271,12.24208,0.04,3.416994,263.3269,340.7,8.095986,5.602612,33,77,4337,0.97,3.124664,-0.00390625,2.923608,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,68,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.1703789,0,45.30763,0.07034443,0.001819605,9.791749,0.4330663,1,9.129987
27.001,8.077826,0.6181643,25.13794,4.057693,-5.643402,-8.304596,87,87,0.01341159,1.619948,11.18468,0.01949572,127.8778,0.461781,0.4376006,-0.2486458,-0.05915564,-0.590924,-43.29296,-72.46901,-30.32434,91.81477,50.19608,1.03,1151.5,26,32,0,23.52941,19.21569,0.9414111,14.96624,0.06,1.863588,250.2213,340.7,4.755106,5.602575,33,77,4337,0.97,2.992416,-0.00390625,3.924496,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,12.94,0,0,0,0,0,0,0,0,0,68,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.07963464,0,43.39003,0.07791392,0.0019151,9.304419,0.4620923,1,9.129987
