Time (sec),Vehicle speed (MPH),Fuel rate (l/hr),Total CO2 (kg), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Engine coolant temperature (°C),Engine coolant temperature 1 (°C),Acceleration (m/s²),Engine Torque (kg•m),Max Speed (MPH),Total Trip CO2 (kg),Instant CO2 rate (g/km),CO2 flow (g/s), Accel X (m/s²), Accel Y (m/s²), Accel Z (m/s²), Roll (deg), Pitch (deg),Magnetometer X (µT), Magnetometer Y (µT), Magnetometer Z (µT),Calculated load value (%), Intake manifold absolute pressure (bar), Engine RPM (RPM), Intake air temperature (°C), Ambient air temperature (°C), Absolute throttle position B (%), Accelerator pedal position D (%), Accelerator pedal position E (%), Intake manifold absolute pressure (bar), Mass air flow rate (g/s), Boost (bar),Engine Power (kW),Average Trip CO2 Rate (g/km),Altitude (m),Instant fuel economy (l/100 km),Total fuel economy (l/100 km), Time since engine start (sec), Number of warm-ups since DTCs cleared, Distance traveled since DTCs cleared (km), Barometric pressure (bar),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 1),O2 sensor current wide range (Bank 1  Sensor 1) (mA),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 2),O2 sensor current wide range (Bank 1  Sensor 2) (mA),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 3),O2 sensor current wide range (Bank 1  Sensor 3) (mA),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 4),O2 sensor current wide range (Bank 1  Sensor 4) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 1),O2 sensor current wide range (Bank 2  Sensor 1) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 2),O2 sensor current wide range (Bank 2  Sensor 2) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 3),O2 sensor current wide range (Bank 2  Sensor 3) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 4),O2 sensor current wide range (Bank 2  Sensor 4) (mA), Control module voltage (V), Absolute throttle position C (%), Mass air flow sensor B (g/s), Relative throttle B position (%), Commanded boost pressure A (bar), Boost pressure sensor A (bar), Commanded boost pressure B (bar), Boost pressure sensor B (bar), Boost pressure A control status, Boost pressure B control status,Charge air cooler temperature bank 1  sensor 1 (°C),Charge air cooler temperature bank 1  sensor 2 (°C), Manifold surface temperature (°C), Intake manifold absolute pressure A (bar), Intake manifold absolute pressure B (bar),Total run time with EI-AECD #11 Timer 1 active (sec),Total run time with EI-AECD #11 Timer 2 active (sec),Total run time with EI-AECD #12 Timer 1 active (sec),Total run time with EI-AECD #12 Timer 2 active (sec), Diesel aftertreatment status,O2 sensor concentration bank 1 sensor 1 (%),O2 sensor concentration bank 1 sensor 2 (%),O2 sensor concentration bank 2 sensor 1 (%),O2 sensor concentration bank 2 sensor 2 (%), Absolute throttle position G (%),Target SCR Catalyst NH3 Storage A (g/L),Actual/Modelled SCR Catalyst NH3 Storage A (g/L),Target SCR Catalyst NH3 Storage B (g/L),Actual/Modelled SCR Catalyst NH3 Storage B (g/L), Hydrocarbon Doser Flow Rate (g/min), Hydrocarbon Doser Injector Duty Cycle (%),O2 sensor concentration bank 1 sensor 3 (%),O2 sensor concentration bank 1 sensor 4 (%),O2 sensor concentration bank 2 sensor 3 (%),O2 sensor concentration bank 2 sensor 4 (%),O2 sensor lambda bank 1 sensor 3,O2 sensor lambda bank 1 sensor 4,O2 sensor lambda bank 2 sensor 3,O2 sensor lambda bank 2 sensor 4, Engine Fuel Rate (g/s), Vehicle Fuel Rate (g/s), Engine Exhaust Flow Rate (g/s),Fuel System A Use Percentage Bank 1 (%),Fuel System A Use Percentage Bank 2 (%), Cylinder Fuel Rate, Transmission Actual Gear Status, Transmission Actual Gear Ratio, Vehicle Odometer Reading (km), Motorcycle ABS Disable Switch State, Maximum Current Vehicle Speed Limit (MPH), Alternative Fuel Tank Pressure (bar), Alternative Fuel Tank Temperature (°C),Crankcase Pressure Sensor (inH2O),Fuel System Status Bank 1,Fuel System Status Bank 2,Short Term Fuel Trim Bank 1 (%),Long Term Fuel Trim Bank 1 (%),Short Term Fuel Trim Bank 2 (%),Long Term Fuel Trim Bank 2 (%),O2 Sensor Concentration Bank 1 Sensor 5 (%),O2 Sensor Concentration Bank 1 Sensor 6 (%),O2 Sensor Concentration Bank 2 Sensor 5 (%),O2 Sensor Concentration Bank 2 Sensor 6 (%),O2 Sensor Lambda Bank 1 Sensor 5,O2 Sensor Lambda Bank 1 Sensor 6,O2 Sensor Lambda Bank 2 Sensor 5,O2 Sensor Lambda Bank 2 Sensor 6, Input voltage read by the scan tool (V), Acceleration (Avg) (m/s²), A/F Commanded, A/F Actual,Trip Distance (km), Trip Fuel (gal),Trip Fuel Economy (l/100 km),Trip Duration (min), Idling Count, Seconds Idling (sec)
10.001,7.456454,2.089473,30.13777,1.554138,5.01712,-6.929169,41,42,0.4567036,5.416823,7.456454,0.006460059,468.2632,1.560877,-0.09179002,-0.2229364,0.4933195,0.1043898,-39.90238,-32.50974,30.79281,-39.83473,76.07843,1.04,1164,21,20,0,30.98039,30.98039,0.8519632,15.53524,0.07,6.299161,420.8947,344.4,17.41226,5.371789,187,83,4619,0.97,1.328336,0.9023438,1.396656,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.02,0,0,0,0,0,0,0,0,0,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,-0.02711969,0,19.26087,0.0153484,0.0006345834,15.65087,0.1488393,1,5.40452
11.001,9.941939,2.585257,30.14125,7.92012,-0.2976685,-1.692688,41,42,0.6884838,6.466026,9.941939,0.009935717,434.5287,1.931238,-0.06378129,-0.4495513,1.207508,0.7985722,-41.25826,-34.045,32.18727,-37.42964,69.01961,1.05,1206.5,24,20,0,26.27451,25.88235,0.7772263,16.2573,0.08,7.79381,425.5642,344.4,16.15785,5.372202,187,83,4619,0.97,1.685064,1.484375,1.912472,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.02,0,0,0,0,0,0,0,0,0,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.1133203,0,24.43343,0.02334716,0.0009760036,15.82451,0.184138,1,5.40452
12.001,11.18468,1.664599,30.14386,-37.63553,-5.185791,27.73836,41,42,0.4411544,4.118973,11.18468,0.01254391,248.6977,1.243489,2.015892,0.8482432,-0.7394532,22.78927,-32.89099,-29.86331,44.22417,-38.60352,24.70588,1,1219.5,24,20,0,15.29412,14.90196,0.5376195,15.49197,0.03,5.01829,370.769,344.3,9.247766,5.372396,187,83,4619,0.97,3.868864,2.777344,15.9903,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.02,0,0,0,0,0,0,0,0,0,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.07909913,0,56.09853,0.03383214,0.001232211,13.78696,0.2134638,1,5.40452
13.001,11.18468,1.664599,30.14386,-14.85152,8.617447,1.30101,41,42,0.4411544,4.118973,11.18468,0.01254391,248.6977,1.243489,0.008519857,0.08110472,-0.321681,15.57661,-34.37646,-19.69719,40.19528,-54.65999,24.70588,1,1219.5,24,20,0,15.29412,14.90196,0.5376195,15.49197,0.03,5.01829,370.769,344.3,9.247766,5.372396,187,83,4619,0.97,3.868864,2.777344,15.9903,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.02,0,0,0,0,0,0,0,0,0,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.07909913,0,56.09853,0.03383214,0.001232211,13.78696,0.2134638,1,5.40452
14.001,9.320568,0.4114553,30.1444,-13.19586,32.86786,-1.291458,41,42,-0.1027258,1.193278,11.18468,0.01308885,73.76766,0.3073652,-0.0005717318,0.7608426,-0.4352747,4.803845,-35.26179,-10.95655,33.89608,-53.71013,40,0.98,1040.5,24,20,0,24.31373,23.92157,0.367287,12.95368,0.01,1.24042,317.5837,344.3,2.743033,5.372303,187,83,4619,0.97,1.802184,1.617188,1.579656,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.02,0,0,0,0,0,0,0,0,0,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.04795813,0,26.13167,0.04121386,0.001285742,11.80928,0.243499,1,5.40452
15.001,9.320568,0.4114553,30.1444,2.195465,16.63524,12.34424,41,42,-0.1027258,1.193278,11.18468,0.01308885,73.76766,0.3073652,0.8483959,-0.2797856,0.751936,6.744333,-36.8005,-1.901711,35.73823,-54.26883,40,0.98,1040.5,24,20,0,24.31373,23.92157,0.367287,12.95368,0.01,1.24042,317.5837,344.2,2.743033,5.372303,187,83,4619,0.97,1.802184,1.617188,1.579656,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.02,0,0,0,0,0,0,0,0,0,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.04795813,0,26.13167,0.04121386,0.001285742,11.80928,0.243499,1,5.40452
16.001,10.56331,1.127447,30.14592,2.407196,6.776413,4.170761,41,42,-0.08057173,2.801301,11.18468,0.01461082,178.3536,0.8422256,-0.8136473,-0.1933321,0.6035749,0.8278102,-35.43501,-0.01702118,32.03168,-50.25436,56.47059,1.01,1214.5,24,20,0,25.88235,26.27451,0.72855,15.58274,0.04,3.398931,293.9952,344.3,6.632039,5.372356,187,83,4619,0.97,1.541592,1.273438,1.55672,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.02,0,0,0,0,0,0,0,0,0,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.1224527,0,22.35308,0.04969749,0.001435248,10.93214,0.2729298,1,5.40452
17.002,10.56331,1.127447,30.14592,-2.111816,4.95871,-9.796432,41,42,-0.08057173,2.801301,11.18468,0.01461082,178.3536,0.8422256,-0.600873,0.3711336,0.4399751,-2.473581,-34.01078,-0.1891937,25.94947,-46.72246,56.47059,1.01,1214.5,24,20,0,25.88235,26.27451,0.72855,15.58274,0.04,3.398931,293.9952,344.3,6.632039,5.372356,187,83,4619,0.97,1.541592,1.273438,1.55672,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.02,0,0,0,0,0,0,0,0,0,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.1224527,0,22.35308,0.04969749,0.001435248,10.93214,0.2729298,1,5.40452
18.002,11.18468,1.748711,30.14823,12.76717,0.7501526,28.86052,41,42,0.2327916,4.000684,11.18468,0.01691761,261.2643,1.306322,0.8530567,-2.243687,2.27372,-0.0559166,-53.08418,-11.29523,28.71812,-33.12724,58.82353,1.03,1319,23,20,0,26.66667,24.31373,0.685746,17.25865,0.06,5.271862,288.7904,344.3,9.715053,5.372539,187,83,4619,0.97,1.865624,1.703125,1.857816,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.02,0,0,0,0,0,0,0,0,0,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.1380873,0,27.05155,0.05858093,0.001661848,10.7386,0.3086757,1,5.40452
19.002,11.18468,1.748711,30.14823,13.54552,27.84131,2.624954,41,42,0.2327916,4.000684,11.18468,0.01691761,261.2643,1.306322,-0.5132295,0.9359829,-0.6433296,-4.075163,-38.02055,-4.022789,22.90112,-41.53716,58.82353,1.03,1319,23,20,0,26.66667,24.31373,0.685746,17.25865,0.06,5.271862,288.7904,344.3,9.715053,5.372539,187,83,4619,0.97,1.865624,1.703125,1.857816,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.02,0,0,0,0,0,0,0,0,0,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.1380873,0,27.05155,0.05858093,0.001661848,10.7386,0.3086757,1,5.40452
20.002,11.80605,1.515109,30.15065,-1.829697,-0.3900604,-7.682907,41,42,0.1436159,3.484745,11.80605,0.01933256,214.4494,1.131816,-0.2931616,0.3237436,-0.3256083,-8.739866,-34.264,-3.764961,17.03519,-40.53647,31.76471,1.01,1312,23,20,0,21.17647,21.56863,0.5234185,16.89056,0.04,4.567618,277.0427,344.4,7.97425,5.372681,187,83,4619,0.97,2.002752,1.816406,1.993968,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.02,0,0,0,0,0,0,0,0,0,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.2405561,0,29.0399,0.0697819,0.001899073,10.30177,0.3378586,1,5.40452
21.002,11.80605,1.515109,30.15065,-3.994842,-40.39413,-6.379714,41,42,0.1436159,3.484745,11.80605,0.01933256,214.4494,1.131816,1.985021,0.08552796,0.04693357,-5.739875,-40.76747,-11.42975,25.45941,-43.77689,31.76471,1.01,1312,23,20,0,21.17647,21.56863,0.5234185,16.89056,0.04,4.567618,277.0427,344.3,7.97425,5.372681,187,83,4619,0.97,2.002752,1.816406,1.993968,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.02,0,0,0,0,0,0,0,0,0,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.2405561,0,29.0399,0.0697819,0.001899073,10.30177,0.3378586,1,5.40452
